,EUR,GBP,AUD,NZD,USD,CAD,CHF,JPY
2021-02-08,-0.7232050986792229,-0.00970518974718998,0.09,,0.11,0.2,-0.764,-0.127
2021-02-09,-0.7249517101563305,-0.019387140323965497,0.088,,0.11,0.19,-0.764,-0.127
2021-02-10,-0.7294806093539137,-0.016983915119923074,0.088,,0.11,0.19,-0.774,-0.123
2021-02-11,-0.7388284026215386,-0.027692943912333165,0.087,,0.11,0.19,-0.781,
2021-02-12,-0.7272253572387539,-0.02261125215856812,0.088,,0.11,0.19,-0.77,-0.133
2021-02-15,-0.7156542064911571,-0.015254069970845266,0.09,,,,-0.784,-0.13
2021-02-16,-0.7135362140709551,-0.00951604654062371,0.093,,0.13,0.21,-0.782,-0.131
2021-02-17,-0.710528011852297,-0.02993336942183414,0.1,,0.11,0.21,-0.775,-0.119
2021-02-18,-0.6969385365043188,-0.011546359410187442,0.104,,0.11,0.22,-0.77,-0.126
2021-02-19,-0.6998427108397194,0.01750389840840614,0.111,,0.11,0.23,-0.752,-0.12
2021-02-22,-0.7052711762255905,0.00968450313945161,0.119,,0.11,0.23,-0.772,-0.112
2021-02-23,-0.6987419029727815,-0.001267804711965431,0.116,,0.11,0.23,-0.775,
2021-02-24,-0.694219232187862,0.0019124713120680877,0.115,,0.12,0.23,-0.781,-0.113
2021-02-25,-0.6687169702088356,0.06301105974638888,0.112,,0.17,0.32,-0.768,-0.1
2021-02-26,-0.6666728489905649,0.09428207510176986,0.108,,0.14,0.3,-0.761,-0.114
2021-03-01,-0.7057485428150709,0.06750158716921481,0.113,,0.13,0.25,-0.774,-0.12
2021-03-02,-0.7048713615158655,0.025853929230836646,0.106,,0.13,0.24,-0.773,-0.125
2021-03-03,-0.7006932664966667,0.04681404236970941,0.106,,0.14,0.26,-0.774,-0.115
2021-03-04,-0.706431353310335,0.04440770206388861,0.116,,0.14,0.28,-0.771,-0.121
2021-03-05,-0.699934851527928,0.071694016588211,0.12,,0.14,0.29,-0.77,-0.131
2021-03-08,-0.695112845113318,0.05570675706203732,0.122,,0.17,0.29,-0.774,-0.122
2021-03-09,-0.7030933783724569,0.046967885167825116,0.104,,0.17,0.27,-0.773,-0.118
2021-03-10,-0.6946252913217204,0.0341092791865174,0.097,,0.16,0.24,-0.771,-0.117
2021-03-11,-0.7061148334143348,0.046949699720474185,0.089,,0.14,0.25,-0.779,-0.124
2021-03-12,-0.69881274728571,0.06253127865975132,0.1,,0.14,0.31,-0.765,-0.128
2021-03-15,-0.7107793190902008,0.05482791793611572,0.084,,0.14,0.31,-0.773,-0.139
2021-03-16,-0.7188370507015471,0.05622507691831625,0.083,,0.15,0.31,-0.769,-0.15
2021-03-17,-0.7114903339865102,0.0731132986410968,0.08,,0.13,0.27,-0.787,-0.145
2021-03-18,-0.7061214287039854,0.06423663720533458,0.086,,0.16,0.27,-0.76,-0.14
2021-03-19,-0.7192259415197968,0.05250837070065551,0.086,,0.16,0.26,-0.77,-0.136
2021-03-22,-0.7285539909807512,0.04490594361864474,0.084,,0.15,0.26,-0.775,-0.142
2021-03-23,-0.7361175091270953,0.022796999377646725,0.079,,0.15,0.25,-0.799,-0.137
2021-03-24,-0.7380452675540978,0.027720987438542597,0.078,,0.14,0.24,-0.798,-0.141
2021-03-25,-0.7475971077974899,0.015849337625951195,0.074,,0.14,0.23,-0.792,-0.133
2021-03-26,-0.7446467063569162,0.0267326405772581,0.072,,0.14,0.23,-0.796,-0.138
2021-03-29,-0.7419210841683452,0.0364489040830313,0.071,,0.14,0.23,-0.803,-0.139
2021-03-30,-0.7116457151088644,0.05725634072531213,0.073,,0.16,0.23,-0.795,-0.126
2021-03-31,-0.7218383025045352,0.0725176625459196,0.074,,0.16,0.22,-0.776,-0.13
2021-04-01,-0.7351040088646468,0.05455247531280509,0.076,,0.17,0.22,-0.781,-0.125
2021-04-02,,,,,0.19,,,-0.125
2021-04-05,,,,,0.17,0.24,,-0.12
2021-04-06,-0.7295479763020196,0.05701326572579575,0.075,,0.16,0.23,-0.791,-0.121
2021-04-07,-0.7359563137227567,0.05601592865562013,0.075,,0.16,0.23,-0.789,-0.121
2021-04-08,-0.7441287853895631,0.03999612628682943,0.075,,0.14,0.22,-0.787,-0.126
2021-04-09,-0.7230008683670881,0.04256563140736558,0.074,,0.16,0.24,-0.778,-0.126
2021-04-12,-0.7285855777413879,0.043144478509625946,0.075,,0.18,0.25,-0.779,-0.126
2021-04-13,-0.7280082829898502,0.040836161263209984,0.074,,0.16,0.24,-0.773,-0.132
2021-04-14,-0.723509506194471,0.05239829632857551,0.074,,0.16,0.24,-0.768,-0.132
2021-04-15,-0.7237446225488942,0.022682949357545328,0.075,,0.16,0.24,-0.772,-0.133
2021-04-16,-0.7244369445405097,0.03537891182856088,0.074,,0.16,0.29,-0.779,-0.133
2021-04-19,-0.702425126686308,0.032888009899263014,0.074,,0.16,0.31,-0.784,-0.132
2021-04-20,-0.7089520307639328,0.0324058814153607,0.074,,0.15,0.29,-0.776,-0.129
2021-04-21,-0.7188459139666592,0.03583693782925377,0.072,,0.15,0.3,-0.788,-0.134
2021-04-22,-0.7174951081828183,0.03243865621341423,0.072,,0.16,0.31,-0.781,-0.135
2021-04-23,-0.7161519393624745,0.03547748329308036,0.071,,0.16,0.32,-0.776,-0.135
2021-04-26,-0.7144762985788389,0.0457990609459919,0.072,,0.18,0.33,-0.782,-0.136
2021-04-27,-0.7143457268612363,0.057564301197127174,0.074,,0.17,0.33,-0.782,-0.136
2021-04-28,-0.710662420411257,0.05644768242274764,0.074,,0.17,0.31,-0.781,-0.13
2021-04-29,-0.6957146059585582,0.07322501535817387,0.074,,0.16,0.31,-0.771,
2021-04-30,-0.7046917694532093,0.07590688199026327,0.077,,0.16,0.3,-0.773,-0.13
2021-05-03,-0.703688586478338,,0.079,,0.16,0.3,-0.77,
2021-05-04,-0.7157312980522623,0.042685493048245524,0.083,,0.16,0.3,-0.777,
2021-05-05,-0.7148311349423206,0.048529220847995026,0.085,,0.16,0.3,-0.769,
2021-05-06,-0.717496654021955,0.025120727016270446,0.088,,0.16,0.31,-0.745,-0.126
2021-05-07,-0.7124529378611264,0.016760576988295844,0.082,,0.14,0.29,-0.755,-0.131
2021-05-10,-0.7103027281080596,0.02626327679130765,0.079,,0.16,0.29,-0.767,-0.132
2021-05-11,-0.6947408312320396,0.05416697550386904,0.074,,0.16,0.3,-0.75,-0.132
2021-05-12,-0.6811335779388028,0.09349130719041204,0.078,,0.16,0.33,-0.743,-0.127
2021-05-13,-0.6783972290018521,0.09497574211887926,0.077,,0.16,0.32,,-0.127
2021-05-14,-0.675530282453942,0.07993846459721483,0.077,,0.16,0.32,-0.746,-0.128
2021-05-17,-0.6716553080918322,0.07515094605557851,0.077,,0.16,0.33,-0.753,-0.13
2021-05-18,-0.6738621824869879,0.07638587987009732,0.074,,0.16,0.32,-0.748,-0.129
2021-05-19,-0.6773940143272392,0.06198194118488177,0.071,,0.16,0.33,-0.751,-0.129
2021-05-20,-0.6697850970383399,0.05331413404880003,0.069,,0.15,0.33,-0.746,-0.129
2021-05-21,-0.6812941980176412,0.04726411949173468,0.07,,0.17,0.33,-0.75,-0.129
2021-05-24,-0.678837356995694,0.03770216413865097,0.069,,0.15,,,-0.13
2021-05-25,-0.6912817136223088,0.027127750874019536,0.066,,0.15,0.3,-0.764,-0.13
2021-05-26,-0.702084447086821,0.02890654405490375,0.061,,0.14,0.31,-0.766,-0.13
2021-05-27,-0.6939145552232271,0.06068084874602029,0.057,,0.14,0.32,-0.76,-0.136
2021-05-28,-0.698541340121489,0.058251092706518834,0.059,,0.14,0.32,-0.749,-0.136
2021-05-31,-0.6935810688240931,,0.055,,,0.32,-0.761,-0.125
2021-06-01,-0.6958247265916453,0.07188539792936419,0.046,,0.16,0.32,-0.755,-0.125
2021-06-02,-0.704789031314917,0.05708301702695013,0.046,,0.13,0.32,-0.753,-0.125
2021-06-03,-0.7046650890332393,0.07481057173508379,0.039,,0.16,0.32,-0.747,-0.12
2021-06-04,-0.7121918928032871,0.06292684992426624,0.043,,0.14,0.31,-0.743,-0.12
2021-06-07,-0.7077222363758577,0.07773435079769904,0.044,,0.16,0.32,-0.754,-0.12
2021-06-08,-0.7088261248071954,0.06359417961243675,0.047,,0.14,0.32,-0.745,-0.121
2021-06-09,-0.7259153206945892,0.054227227794133546,0.034,,0.16,0.32,-0.745,-0.121
2021-06-10,-0.7213565619919637,0.06851496459650593,0.012,,0.14,0.31,-0.75,-0.126
2021-06-11,-0.7254201057063727,0.05121789077365522,-0.001,,0.16,0.31,-0.758,-0.126
2021-06-14,-0.719710533902524,0.061400412217512454,,,0.16,0.32,-0.781,-0.126
2021-06-15,-0.7144775363760896,0.07922013033222475,0.004,,0.16,0.32,-0.767,-0.127
2021-06-16,-0.7169604049320211,0.07951502445050891,0.005,,0.21,0.36,-0.77,-0.128
2021-06-17,-0.7071526445436853,0.1253081197786799,0.018,,0.23,0.38,-0.751,-0.123
2021-06-18,-0.704005557819039,0.13395855456035327,0.066,,0.26,0.45,-0.763,-0.123
2021-06-21,-0.6882652226017199,0.13355569610133133,0.084,,0.27,0.44,-0.757,-0.121
2021-06-22,-0.6916945045152081,0.13279932752931223,0.074,,0.25,0.42,-0.749,-0.115
2021-06-23,-0.6963474035699209,0.11610232100818921,0.076,,0.26,0.42,-0.752,-0.116
2021-06-24,-0.6975785065062854,0.09083723770483407,0.07,,0.26,0.42,-0.748,-0.116
2021-06-25,-0.6903543421324105,0.10395984813406167,0.072,,0.28,0.44,-0.759,-0.116
2021-06-28,-0.6926208447854767,0.09451089836967524,0.07,,0.25,0.44,-0.762,-0.115
2021-06-29,-0.6915549458226322,0.08424518524736019,0.068,,0.27,0.44,-0.754,-0.114
