family,fast,slow,state,lead,is_lift,is_surr,is_excess,is_z
rng,3,13,nine-box,3,1.0182750093422042,1.0352277788548296,-0.016952769512625476,-1.3565598144758921
rng,3,16,product M=5,1,0.8166813310369743,0.814966855326851,0.0017144757101232866,0.05194704640032008
rng,3,16,structural M=5,1,0.8725327264352357,0.8430852898985519,0.029447436536683802,0.7674493680299492
rng,3,16,nine-box,1,1.1332283412357869,1.0927540197525694,0.0404743214832175,1.6322959263226908
rng,3,16,product M=5,3,0.7456029356945649,0.7425805109125557,0.003022424782009203,0.1891720835508838
rng,3,16,structural M=5,3,0.7604571120648771,0.746433050119854,0.014024061945023147,0.7419652601732811
rng,3,16,nine-box,3,1.0190946140520594,1.0421423522578857,-0.023047738205826285,-1.6531678480939436
rng,3,21,product M=5,1,0.8164154368868896,0.8009920123791178,0.015423424507771788,0.5025307983855912
rng,3,21,structural M=5,1,0.8662077417678998,0.8231959965838541,0.04301174518404571,1.166664068580186
rng,3,21,nine-box,1,1.1401474032149992,1.1068485006959334,0.033298902519065754,1.3485235695506728
rng,3,21,product M=5,3,0.7259876413153045,0.7299408633670325,-0.003953222051727989,-0.23790986986609652
rng,3,21,structural M=5,3,0.7245251476274275,0.7250440629431717,-0.0005189153157442172,-0.024090748197102742
rng,3,21,nine-box,3,1.0085516125980591,1.044700666027935,-0.036149053429875844,-2.7282952189237513
rng,3,27,product M=5,1,0.8243510397804021,0.7861126111593203,0.038238428621081844,1.0460989048738496
rng,3,27,structural M=5,1,0.837112959958306,0.7971839174650107,0.03992904249329532,1.0638009864991471
rng,3,27,nine-box,1,1.1132889242836739,1.0878714084781786,0.025417515805495228,1.1952727722623693
rng,3,27,product M=5,3,0.7311403635753665,0.7182232706020306,0.012917092973335875,0.7781545179442936
rng,3,27,structural M=5,3,0.7046599591647505,0.7023438857582842,0.0023160734064663346,0.112611453828909
rng,3,27,nine-box,3,0.9694415287202932,1.009169811442528,-0.03972828272223483,-3.2877889445759765
rng,3,34,product M=5,1,0.7304711400244113,0.7443721695100447,-0.013901029485633432,-0.39263821400493365
rng,3,34,structural M=5,1,0.7470392232931063,0.7518070762925313,-0.0047678529994249486,-0.11666896485999148
rng,3,34,nine-box,1,1.0934123476453939,1.0769184749410967,0.01649387270429714,0.7899250796988342
rng,3,34,product M=5,3,0.6651020657841543,0.6750243224778781,-0.009922256693723819,-0.5740134144632865
rng,3,34,structural M=5,3,0.6376125326018239,0.6563493593364588,-0.018736826734634837,-0.8214777969054909
rng,3,34,nine-box,3,0.9670577757284313,1.0063212120673513,-0.03926343633891993,-3.686112369819775
rng,3,44,product M=5,1,0.6895965431113917,0.7127121634908842,-0.02311562037949244,-0.6648797590017482
rng,3,44,structural M=5,1,0.7140334604942445,0.7066215314984777,0.007411928995766814,0.18613900107330603
rng,3,44,nine-box,1,1.086168108447426,1.0700216189565688,0.016146489490857174,0.7950761648578378
rng,3,44,product M=5,3,0.6305119985294478,0.6490228016147158,-0.01851080308526798,-1.0363302251670663
rng,3,44,structural M=5,3,0.5992700756501689,0.6157020035444554,-0.01643192789428649,-0.7961118498803561
rng,3,44,nine-box,3,0.9598762606743613,1.0017248278039899,-0.04184856712962859,-3.858568346774541
rng,3,56,product M=5,1,0.7019817839670779,0.7010431466135068,0.0009386373535711368,0.02775403899999463
rng,3,56,structural M=5,1,0.710087460203088,0.6869005000494687,0.023186960153619318,0.5727042572032315
rng,3,56,nine-box,1,1.0886853291993452,1.0669769150913633,0.021708414107981966,1.0433671700552365
rng,3,56,product M=5,3,0.6203490167313108,0.640073462415066,-0.0197244456837552,-1.1382386372515225
rng,3,56,structural M=5,3,0.5827202288726874,0.5982178286613331,-0.015497599788645733,-0.7214286781411938
rng,3,56,nine-box,3,0.9581221613288047,1.0024071064750484,-0.044284945146243704,-4.893882344448793
rng,3,72,product M=5,1,0.653860311453317,0.6714496376462249,-0.017589326192907873,-0.514656235494554
rng,3,72,structural M=5,1,0.6550198983772351,0.6478817142475268,0.007138184129708236,0.19285131448292875
rng,3,72,nine-box,1,1.0511814392730372,1.0485713315201703,0.0026101077528668526,0.11462165632412341
rng,3,72,product M=5,3,0.5828030900761448,0.6104031496525657,-0.027600059576420866,-1.7021365595801143
rng,3,72,structural M=5,3,0.5423539938225757,0.5616807089351477,-0.019326715112572,-1.0352169064876091
rng,3,72,nine-box,3,0.9424800330483393,0.9871410119507775,-0.04466097890243825,-4.179900934220967
rng,3,92,product M=5,1,0.6608525324400644,0.6690931469089867,-0.008240614468922325,-0.25393003884126686
rng,3,92,structural M=5,1,0.6589242535150411,0.6424887853725153,0.016435468142525833,0.4292542724144545
rng,3,92,nine-box,1,1.061891245929553,1.036229331433649,0.025661914495904048,1.1613042348742237
rng,3,92,product M=5,3,0.5890269070196159,0.6085737996482035,-0.019546892628587553,-1.3480263859535224
rng,3,92,structural M=5,3,0.541590847946087,0.559365014210392,-0.017774166264304947,-1.090245047227927
rng,3,92,nine-box,3,0.9557358455197774,0.9807094030667003,-0.024973557546922875,-2.3202604175387243
rng,3,118,product M=5,1,0.6675081489755567,0.6700477428181788,-0.0025395938426221454,-0.07755676627019048
rng,3,118,structural M=5,1,0.667106762494518,0.6404488184739001,0.02665794402061783,0.6473863603289195
rng,3,118,nine-box,1,1.0429995195407133,1.0389950106521526,0.004004508888560743,0.1957388468695061
rng,3,118,product M=5,3,0.593486493933144,0.611484470759408,-0.01799797682626403,-1.187465160361226
rng,3,118,structural M=5,3,0.5473710809431888,0.5592239762267329,-0.011852895283544163,-0.6390506989134447
rng,3,118,nine-box,3,0.9406666098756585,0.979034611902445,-0.038368002026786474,-3.7011724247323814
rng,3,152,product M=5,1,0.6599759541978072,0.6672517325539381,-0.007275778356130913,-0.25438028873858193
rng,3,152,structural M=5,1,0.6702777063710592,0.6456659167275361,0.024611789643523063,0.6675247702772046
rng,3,152,nine-box,1,1.0331610900688843,1.0299118016948072,0.0032492883740771195,0.15755269879331518
rng,3,152,product M=5,3,0.5779050036898199,0.612993828439014,-0.03508882474919406,-2.2381394816323716
rng,3,152,structural M=5,3,0.5470303397120084,0.5615798523140727,-0.014549512602064274,-0.7014851472865097
rng,3,152,nine-box,3,0.9451147922285223,0.9751109823579187,-0.02999619012939636,-2.724724933521145
rng,3,200,product M=5,1,0.6764581840633092,0.6703993282034433,0.006058855859865875,0.2055811189034951
rng,3,200,structural M=5,1,0.7041926423463898,0.648309130975219,0.05588351137117076,1.4048348313955368
rng,3,200,nine-box,1,1.046515309467128,1.027932047562465,0.018583261904663084,0.9173424829770556
rng,3,200,product M=5,3,0.5888728491747499,0.6146676693075687,-0.025794820132818752,-1.6472060756361142
rng,3,200,structural M=5,3,0.5658159485415352,0.5636478539234459,0.0021680946180893113,0.12198674074948855
rng,3,200,nine-box,3,0.9570449379635717,0.9790001912166414,-0.021955253253069684,-2.3884500941198916
rng,4,5,product M=5,1,0.8107184042570638,0.7935761318028998,0.017142272454163998,0.5415722786439673
rng,4,5,structural M=5,1,0.7937623898998153,0.7776492126011811,0.01611317729863415,0.4926673913809062
rng,4,5,nine-box,1,1.0882031090264859,1.0563489936466701,0.03185411537981575,1.2951475572777604
rng,4,5,product M=5,3,0.6963238069405515,0.6820361862923721,0.014287620648179455,0.7824300711510489
rng,4,5,structural M=5,3,0.6621091590926504,0.6667663034146237,-0.004657144321973283,-0.22971249393561452
rng,4,5,nine-box,3,0.9897658992140932,1.0178607048013397,-0.02809480558724653,-2.4889156323366888
rng,4,6,product M=5,1,0.7573962176514094,0.7404770748601011,0.01691914279130835,0.5331013633391445
rng,4,6,structural M=5,1,0.7581752576435975,0.7337352429536246,0.024440014689972922,0.6252952863121127
rng,4,6,nine-box,1,1.0999297513554542,1.0574154130538846,0.04251433830156959,1.6418556034137834
rng,4,6,product M=5,3,0.6705230114572768,0.6505853247505294,0.019937686706747337,0.9527598284849023
rng,4,6,structural M=5,3,0.6540569362886643,0.6471091063390174,0.006947829949646933,0.3126158450464979
rng,4,6,nine-box,3,1.0020427083506014,1.0183748837795195,-0.016332175428918072,-1.139329876844375
rng,4,8,product M=5,1,0.7285543093782428,0.71855824106342,0.009996068314822804,0.311018744177001
rng,4,8,structural M=5,1,0.7785200192409621,0.7533846699803884,0.025135349260573703,0.5791622424488032
rng,4,8,nine-box,1,1.070975519351664,1.0645683549242455,0.006407164427418399,0.22955637001427281
rng,4,8,product M=5,3,0.6492802860696055,0.6334226297720116,0.015857656297593947,0.8423108653617603
rng,4,8,structural M=5,3,0.6697166111864862,0.6505598536827082,0.019156757503777988,0.8453058331534136
rng,4,8,nine-box,3,0.9989044887940121,1.021143184785187,-0.022238695991175006,-1.709690759320239
rng,4,10,product M=5,1,0.7286015966054368,0.7177688374886806,0.010832759116756185,0.312337098311269
rng,4,10,structural M=5,1,0.8149056273391292,0.7782517546269413,0.036653872712187896,0.9409680839726743
rng,4,10,nine-box,1,1.1190217373633191,1.0682545548210354,0.05076718254228374,1.5785233905973033
rng,4,10,product M=5,3,0.673271193067658,0.6406231828697375,0.03264801019792052,1.5929748463671012
rng,4,10,structural M=5,3,0.7069966867331111,0.6666144770188798,0.04038220971423134,1.7865740816313251
rng,4,10,nine-box,3,1.0077811725244668,1.0296167579835174,-0.02183558545905062,-1.5019679721576442
rng,4,13,product M=5,1,0.7241050863494759,0.7386397516410671,-0.014534665291591198,-0.3861860076085239
rng,4,13,structural M=5,1,0.8072963815721661,0.7920970305942849,0.015199350977881165,0.33017627750724726
rng,4,13,nine-box,1,1.1113805113170168,1.0783619247935623,0.03301858652345446,1.046402242208851
rng,4,13,product M=5,3,0.6728148895224253,0.6684257114595057,0.0043891780629196075,0.20000830761191765
rng,4,13,structural M=5,3,0.6967183093610734,0.6882363508854826,0.008481958475590745,0.326489546555137
rng,4,13,nine-box,3,1.0053211936077207,1.0354798294786676,-0.030158635870946915,-2.0340867927184996
rng,4,16,product M=5,1,0.7287182176117342,0.7503912837190537,-0.02167306610731956,-0.5852052691871877
rng,4,16,structural M=5,1,0.8146703744690463,0.7970071005492348,0.017663273919811484,0.4105117034287075
rng,4,16,nine-box,1,1.070637420355929,1.0958155739255733,-0.025178153569644257,-0.8356481229894308
rng,4,16,product M=5,3,0.6758448954772412,0.6742515676691216,0.0015933278081196045,0.07957887329700271
rng,4,16,structural M=5,3,0.6785178687088693,0.6797076409431213,-0.0011897722342519845,-0.05204799259834323
rng,4,16,nine-box,3,0.9978940988810414,1.0420912320587772,-0.04419713317773577,-2.8059488757783946
rng,4,21,product M=5,1,0.7130640650761273,0.7403622711794486,-0.027298206103321343,-0.7507982918804565
rng,4,21,structural M=5,1,0.7755023706881709,0.780203454926063,-0.0047010842378921724,-0.12586910118686606
rng,4,21,nine-box,1,1.0986133515124237,1.102534915970907,-0.003921564458483351,-0.13282146436854858
rng,4,21,product M=5,3,0.6681479838631313,0.6706131830694254,-0.0024651992062940664,-0.14270449475201374
rng,4,21,structural M=5,3,0.6634093537704071,0.6661112773094688,-0.0027019235390617347,-0.1229143474513658
rng,4,21,nine-box,3,0.9995116224788084,1.0434747728489167,-0.04396315037010823,-3.3035423199293863
rng,4,27,product M=5,1,0.6840672929238988,0.7248445259709762,-0.040777233047077366,-1.290058052916013
rng,4,27,structural M=5,1,0.7523758533209332,0.7530035470034224,-0.000627693682489272,-0.014735831663348766
rng,4,27,nine-box,1,1.0742987107714144,1.0826589123251424,-0.008360201553728075,-0.3284756230483145
rng,4,27,product M=5,3,0.6599306054557128,0.6568768843572652,0.0030537210984475927,0.21606243496003955
rng,4,27,structural M=5,3,0.6420536086797158,0.6389966615375,0.0030569471422158268,0.1302753761868096
rng,4,27,nine-box,3,0.9578063193863231,1.0044411407909095,-0.04663482140458641,-3.0229417633556688
rng,4,34,product M=5,1,0.6434618042944584,0.6856819715160875,-0.042220167221629024,-1.1815440231341512
rng,4,34,structural M=5,1,0.7026609280506471,0.7114966030716338,-0.0088356750209867,-0.2179178417618506
rng,4,34,nine-box,1,1.0605018900657053,1.076516792316506,-0.01601490225080071,-0.60735916077032
rng,4,34,product M=5,3,0.6278227940654892,0.6196128405498035,0.008209953515685764,0.5560094951902089
rng,4,34,structural M=5,3,0.6044563596102164,0.5981897523440318,0.006266607266184554,0.28545792615956617
rng,4,34,nine-box,3,0.9548462895760053,1.0042720612395701,-0.04942577166356488,-3.5903568634106184
rng,4,44,product M=5,1,0.6019398632523055,0.6522272990906626,-0.05028743583835704,-1.4313281135547768
rng,4,44,structural M=5,1,0.6487158850750319,0.6695924110473446,-0.02087652597231271,-0.592432351646543
rng,4,44,nine-box,1,1.0461273662420756,1.0747032630480038,-0.028575896805928203,-0.9971446913731141
rng,4,44,product M=5,3,0.5757078963799436,0.5967023483207022,-0.020994451940758663,-1.3424202532386866
rng,4,44,structural M=5,3,0.5411200661172731,0.5612928353923058,-0.020172769275032643,-0.9390384306412088
rng,4,44,nine-box,3,0.9392328539666717,1.003346321798385,-0.06411346783171323,-4.45449416920272
rng,4,56,product M=5,1,0.6042056221407214,0.6483308156173345,-0.044125193476613145,-1.0980564922586058
rng,4,56,structural M=5,1,0.6359320811010045,0.6582690784488016,-0.02233699734779704,-0.49739591059847577
rng,4,56,nine-box,1,1.0323568807103238,1.0662722178514406,-0.03391533714111672,-1.1271286387647328
rng,4,56,product M=5,3,0.5824670431159357,0.5912020999150143,-0.0087350567990786,-0.4751484502671276
rng,4,56,structural M=5,3,0.532344841616859,0.546735606312612,-0.014390764695752956,-0.6422291698539571
rng,4,56,nine-box,3,0.9428195887481435,0.9996325882227884,-0.05681299947464491,-3.8782023167755306
rng,4,72,product M=5,1,0.5803075943111708,0.6187289750489816,-0.03842138073781076,-0.9495854697516342
rng,4,72,structural M=5,1,0.6169493671551333,0.6165791500811375,0.00037021707399576,0.008835013406525883
rng,4,72,nine-box,1,1.0373117477610623,1.04856239363951,-0.011250645878447818,-0.3813155487928395
rng,4,72,product M=5,3,0.5642089327598813,0.5659390392052923,-0.0017301064454110504,-0.0945876589636364
rng,4,72,structural M=5,3,0.5196824680199023,0.5121488154858831,0.007533652534019164,0.32477740286901363
rng,4,72,nine-box,3,0.9283807655994479,0.9820758433120644,-0.0536950777126165,-3.720852012705733
rng,4,92,product M=5,1,0.5671796325673487,0.6202280154585178,-0.05304838289116909,-1.3083050775274307
rng,4,92,structural M=5,1,0.6054634025001137,0.6187613602803881,-0.013297957780274428,-0.31358574806975326
rng,4,92,nine-box,1,1.0105621010250254,1.038477814809632,-0.027915713784606666,-0.841836560388203
rng,4,92,product M=5,3,0.5465856173859092,0.5644844788116693,-0.017898861425760138,-1.007923683584418
rng,4,92,structural M=5,3,0.5072449154738545,0.512321676192368,-0.005076760718513484,-0.23342194900954868
rng,4,92,nine-box,3,0.9289142982283574,0.9777118990463134,-0.04879760081795603,-3.449426139328255
rng,4,118,product M=5,1,0.579073937353709,0.624250888633907,-0.04517695128019794,-1.0954866390108302
rng,4,118,structural M=5,1,0.6094091279200687,0.6142264789279983,-0.004817351007929571,-0.09819890832685096
rng,4,118,nine-box,1,1.0074923797195114,1.0282811680947688,-0.020788788375257328,-0.6080958280349144
rng,4,118,product M=5,3,0.5488008366506649,0.572118250512282,-0.02331741386161712,-1.3577570525534262
rng,4,118,structural M=5,3,0.5176538856334443,0.5156471233197134,0.00200676231373087,0.0877658066471797
rng,4,118,nine-box,3,0.9271760183826959,0.9724261461709517,-0.04525012778825577,-3.528006954542665
rng,4,152,product M=5,1,0.6098035504476794,0.6291965914207822,-0.019393040973102793,-0.5279622501142582
rng,4,152,structural M=5,1,0.6320893669898658,0.6148034862166722,0.017285880773193596,0.3900671235658196
rng,4,152,nine-box,1,0.9824623291673092,1.0223041289690502,-0.03984179980174096,-1.1602861663323418
rng,4,152,product M=5,3,0.5494375992834729,0.5759813109433592,-0.026543711659886338,-1.4771761277388902
rng,4,152,structural M=5,3,0.5163549318331544,0.5179039699981532,-0.0015490381649988505,-0.06518034701254465
rng,4,152,nine-box,3,0.9204224244017798,0.9698859273744675,-0.049463502972687756,-3.933870821691531
rng,4,200,product M=5,1,0.617478306251208,0.6305598815388588,-0.013081575287650749,-0.2967825575542777
rng,4,200,structural M=5,1,0.644649822296257,0.6134954179393132,0.031154404356943832,0.6786169673634677
rng,4,200,nine-box,1,0.9806812837693446,1.02557672918398,-0.044895445414635304,-1.2719772036261567
rng,4,200,product M=5,3,0.551228037392784,0.5789034358634526,-0.027675398470668577,-1.4736649492118221
rng,4,200,structural M=5,3,0.5258684597154154,0.521004231709028,0.004864228006387417,0.1959802496796152
rng,4,200,nine-box,3,0.923523569291011,0.9725950762098478,-0.04907150691883677,-4.328057394866542
rng,5,6,product M=5,1,0.7783285854584597,0.7585467694938298,0.019781815964629912,0.5906927771839592
rng,5,6,structural M=5,1,0.8179452662868554,0.8010880042661167,0.016857262020738673,0.43430541382964916
rng,5,6,nine-box,1,1.0794636509389484,1.0644940738995796,0.014969577039368742,0.5684598743158102
rng,5,6,product M=5,3,0.663135875739417,0.630603527870057,0.03253234786935999,1.6813808194353814
rng,5,6,structural M=5,3,0.6906943673445431,0.653640567007448,0.037053800337095155,1.7353833836033314
rng,5,6,nine-box,3,0.98379938782735,1.0161317355917387,-0.03233234776438876,-2.082336599240927
rng,5,8,product M=5,1,0.7473315996384965,0.7397225827697497,0.007609016868746821,0.18528631751094063
rng,5,8,structural M=5,1,0.8419810166270508,0.8215927436989219,0.020388272928128948,0.45840956062661714
rng,5,8,nine-box,1,1.0775717227528538,1.0661893978711279,0.01138232488172597,0.35814068676165195
rng,5,8,product M=5,3,0.6336492851822589,0.6177339859708424,0.015915299211416545,0.9982709439562995
rng,5,8,structural M=5,3,0.6840538966309521,0.6587140034602685,0.025339893170683525,1.1845700422357563
rng,5,8,nine-box,3,0.9871174277263992,1.0236649508060185,-0.03654752307961928,-2.281139592750075
rng,5,10,product M=5,1,0.690671689948792,0.7458838035555295,-0.0552121136067375,-1.4230325376551112
rng,5,10,structural M=5,1,0.7614359501491673,0.8441242578516416,-0.08268830770247426,-1.7672712543617788
rng,5,10,nine-box,1,1.1056927830618482,1.0728130685552135,0.03287971450663463,0.9223002787777022
rng,5,10,product M=5,3,0.6065153956320659,0.6271511056174395,-0.020635709985373563,-1.02486876060527
rng,5,10,structural M=5,3,0.652406506686302,0.6712991697462893,-0.01889266305998738,-0.7564020003889725
rng,5,10,nine-box,3,1.0093777675873148,1.0292728858765492,-0.019895118289234404,-1.2156843437212204
rng,5,13,product M=5,1,0.7433480774414765,0.7787682980391614,-0.035420220597684904,-0.9520347354832952
rng,5,13,structural M=5,1,0.8190376889347339,0.8706090061519406,-0.05157131721720665,-1.0513247336092428
rng,5,13,nine-box,1,1.118631352283027,1.0778408446516703,0.04079050763135661,1.3902358368768923
rng,5,13,product M=5,3,0.6435943395760504,0.6584958255018396,-0.014901485925789215,-0.6799293064799171
rng,5,13,structural M=5,3,0.6888021578772873,0.6931993331840944,-0.004397175306807166,-0.16051344430788012
rng,5,13,nine-box,3,0.9964968718943085,1.0337702912885967,-0.03727341939428819,-2.100570450254241
rng,5,16,product M=5,1,0.7690247953836344,0.7878519167056611,-0.018827121322026685,-0.5318709493524199
rng,5,16,structural M=5,1,0.8315792689156978,0.8617522238141785,-0.03017295489848071,-0.7354337180538755
rng,5,16,nine-box,1,1.103166461781317,1.0877071404913212,0.015459321289995831,0.5506528457925245
rng,5,16,product M=5,3,0.6594460917065748,0.6680798337030123,-0.008633741996437516,-0.4557258875653635
rng,5,16,structural M=5,3,0.6975089507453193,0.688662181804738,0.008846768940581229,0.33834719135368246
rng,5,16,nine-box,3,0.9864150797037724,1.0422725213706037,-0.055857441666831265,-3.240733902581559
rng,5,21,product M=5,1,0.7419125565571988,0.7667668723649681,-0.02485431580776931,-0.585779024376201
rng,5,21,structural M=5,1,0.798867875790181,0.808033774734867,-0.009165898944686002,-0.1967572646865923
rng,5,21,nine-box,1,1.131134602362334,1.0932842771725029,0.037850325189831224,1.194416894330959
rng,5,21,product M=5,3,0.6478208035799815,0.6636344695884835,-0.01581366600850198,-0.7247728332047034
rng,5,21,structural M=5,3,0.6669479584122029,0.6651661775366996,0.0017817808755032916,0.06637235984366423
rng,5,21,nine-box,3,1.0020092592133294,1.0435104317258503,-0.041501172512520945,-2.4114860087926555
rng,5,27,product M=5,1,0.6817333460518809,0.7491276272485796,-0.06739428119669877,-1.943672593122273
rng,5,27,structural M=5,1,0.7179233024944953,0.779704607197376,-0.06178130470288068,-1.5740348758689335
rng,5,27,nine-box,1,1.0400037136220575,1.070012323171289,-0.03000860954923157,-0.8685892214973461
rng,5,27,product M=5,3,0.6210754389968324,0.6492947921275215,-0.02821935313068913,-1.326428846753696
rng,5,27,structural M=5,3,0.6314714370461576,0.638783108089578,-0.0073116710434203425,-0.29012588116260685
rng,5,27,nine-box,3,0.9377370414256126,0.9969807752112889,-0.05924373378567627,-3.747930372867954
rng,5,34,product M=5,1,0.65094262814134,0.7103342290564075,-0.059391600915067566,-1.4334485913733674
rng,5,34,structural M=5,1,0.7126179253847327,0.7319940892303121,-0.019376163845579386,-0.45995949639741834
rng,5,34,nine-box,1,1.0457904329185672,1.0684993598500792,-0.02270892693151194,-0.61323727342511
rng,5,34,product M=5,3,0.5942011035283143,0.6202269747228101,-0.02602587119449573,-1.2389643750227017
rng,5,34,structural M=5,3,0.6071335886271216,0.603961886144368,0.003171702482753669,0.11257386891373133
rng,5,34,nine-box,3,0.934256286530346,0.9990628079746096,-0.06480652144426358,-4.172756331913834
rng,5,44,product M=5,1,0.5944334094821356,0.6799700530102311,-0.08553664352809542,-1.923358267989757
rng,5,44,structural M=5,1,0.601712215037376,0.6932503779320156,-0.09153816289463956,-2.044465405158852
rng,5,44,nine-box,1,1.0382513598439491,1.0685358324524135,-0.03028447260846434,-1.1367653803152684
rng,5,44,product M=5,3,0.562642212277132,0.6054220301363282,-0.04277981785919627,-1.8953404865582264
rng,5,44,structural M=5,3,0.5401744303142701,0.5752266820423498,-0.035052251728079686,-1.2312152793446234
rng,5,44,nine-box,3,0.9251893025654863,0.9980652006847993,-0.07287589811931305,-4.960978681460593
rng,5,56,product M=5,1,0.6139824975332527,0.6749955748193975,-0.0610130772861448,-1.3576172596004408
rng,5,56,structural M=5,1,0.6126220994823797,0.6728028563072872,-0.06018075682490753,-1.1566185701304557
rng,5,56,nine-box,1,1.0158010679190483,1.0635178681666286,-0.04771680024758029,-1.436228546859873
rng,5,56,product M=5,3,0.559164784105637,0.602467537202758,-0.04330275309712106,-1.9010096097272478
rng,5,56,structural M=5,3,0.5405838084350084,0.5627466838637976,-0.02216287542878914,-0.7839003325003651
rng,5,56,nine-box,3,0.9224035502770312,0.9945257723419209,-0.07212222206488961,-3.9957190422568445
rng,5,72,product M=5,1,0.5895878358734012,0.6469310359863597,-0.05734320011295846,-1.2707119015402581
rng,5,72,structural M=5,1,0.5844907513925993,0.6404755301189524,-0.0559847787263531,-1.201207737102341
rng,5,72,nine-box,1,0.9862598459521331,1.0407970022152142,-0.05453715626308109,-1.7187514657644631
rng,5,72,product M=5,3,0.5744008945170929,0.5753623349873177,-0.0009614404702248391,-0.04556433683675391
rng,5,72,structural M=5,3,0.532360457620845,0.5301499695171087,0.0022104881037363633,0.0924264319292399
rng,5,72,nine-box,3,0.9059554374898754,0.9740343603513739,-0.06807892286149853,-4.102983526805617
rng,5,92,product M=5,1,0.6085690509173673,0.6493511137852034,-0.04078206286783603,-0.8249151929950392
rng,5,92,structural M=5,1,0.587011210872843,0.6368706163598751,-0.04985940548703205,-0.8839720727697062
rng,5,92,nine-box,1,0.9777138697544131,1.0260155820270376,-0.048301712272624475,-1.548908510137146
rng,5,92,product M=5,3,0.5685961642884494,0.5763648032071884,-0.007768638918739024,-0.33166672219531373
rng,5,92,structural M=5,3,0.5276487297105459,0.5290444733103297,-0.001395743599783783,-0.05425621773319494
rng,5,92,nine-box,3,0.9017869138666517,0.9657155098103513,-0.0639285959436996,-4.332359664946593
rng,5,118,product M=5,1,0.6186170067301724,0.6566801399352491,-0.038063133205076705,-0.8520815033128756
rng,5,118,structural M=5,1,0.6245561190376788,0.6416065193791052,-0.017050400341426353,-0.3395970365798845
rng,5,118,nine-box,1,0.9898275493819557,1.020739277022709,-0.03091172764075334,-1.025724628270356
rng,5,118,product M=5,3,0.5689976768188985,0.58221864571763,-0.013220968898731589,-0.7130618358270226
rng,5,118,structural M=5,3,0.5446134947311658,0.5335682026228152,0.01104529210835059,0.46335556132197164
rng,5,118,nine-box,3,0.9082915497300318,0.9614489420762894,-0.053157392346257604,-3.7878491310725217
rng,5,152,product M=5,1,0.6186929452656506,0.6576752216633392,-0.0389822763976887,-0.8227300195583652
rng,5,152,structural M=5,1,0.6189595694770249,0.6382147934852828,-0.019255224008257854,-0.37678544614331183
rng,5,152,nine-box,1,0.9899490559905006,1.012916901246557,-0.02296784525605644,-0.7453091749303098
rng,5,152,product M=5,3,0.5761338897022626,0.587769745984245,-0.011635856281982382,-0.4925741634059048
rng,5,152,structural M=5,3,0.5393310137739447,0.5365661292390347,0.0027648845349099727,0.10504124514932685
rng,5,152,nine-box,3,0.923095646578942,0.9600526550481518,-0.036957008469209796,-2.5830279167290136
rng,5,200,product M=5,1,0.6277753431703138,0.6632824062384619,-0.035507063068148104,-0.6948052504909384
rng,5,200,structural M=5,1,0.6102972854258197,0.6454390006661834,-0.03514171524036369,-0.6318636602200614
rng,5,200,nine-box,1,1.0273106095369313,1.0212698768855666,0.006040732651364733,0.22128063158761327
rng,5,200,product M=5,3,0.5832054441810491,0.591426103606324,-0.008220659425274834,-0.36333084677419575
rng,5,200,structural M=5,3,0.5326948125235796,0.5429466934041314,-0.010251880880551734,-0.3531697786077172
rng,5,200,nine-box,3,0.9320462998557234,0.9644831763057653,-0.032436876450041896,-2.248613487295332
rng,6,8,product M=5,1,0.7103186943894993,0.7160826059136023,-0.005763911524102938,-0.1385489605552515
rng,6,8,structural M=5,1,0.8196166202295985,0.8150825809883802,0.004534039241218313,0.08585379709957028
rng,6,8,nine-box,1,1.093542535900563,1.0633923957484623,0.030150140152100713,1.152176264301956
rng,6,8,product M=5,3,0.6318595848422803,0.6244452318957654,0.007414352946514935,0.36307102090057364
rng,6,8,structural M=5,3,0.7005904145918623,0.683022462960172,0.017567951631690337,0.6832262365865271
rng,6,8,nine-box,3,1.0075974182797038,1.0222564950904203,-0.014659076810716432,-0.9713165182720955
rng,6,10,product M=5,1,0.670700152959737,0.7099776974149429,-0.039277544455205926,-0.8969973021301604
rng,6,10,structural M=5,1,0.7689039083214299,0.8082647502276377,-0.03936084190620781,-0.6919236162791875
rng,6,10,nine-box,1,1.1140234075355038,1.069522024985667,0.04450138254983682,1.5478005770881014
rng,6,10,product M=5,3,0.618409997792283,0.6424704907624207,-0.02406049297013768,-0.9238353404844111
rng,6,10,structural M=5,3,0.7021798788800001,0.7051055499217356,-0.002925671041735467,-0.09104759917140226
rng,6,10,nine-box,3,1.0146801779512813,1.0273376635845188,-0.012657485633237542,-0.7752668708151128
rng,6,13,product M=5,1,0.7371189652002206,0.7247819637420327,0.012337001458187835,0.3254359626973469
rng,6,13,structural M=5,1,0.8568100352671996,0.8082416473219937,0.048568387945205904,1.0470772498843217
rng,6,13,nine-box,1,1.111766889227557,1.0876465000732016,0.024120389154355326,0.7809917140472862
rng,6,13,product M=5,3,0.6899273289212718,0.6695683684651277,0.02035896045614416,0.7867958849456704
rng,6,13,structural M=5,3,0.7649607672804827,0.7243337997963579,0.040626967484124754,1.3477007580719016
rng,6,13,nine-box,3,0.9977169413727945,1.0398971750713912,-0.04218023369859669,-2.089970959751769
rng,6,16,product M=5,1,0.6957275983204194,0.7174013755773366,-0.021673777256917215,-0.6176763779570849
