Date,EURGBP,EURAUD,EURNZD,EURUSD,EURCAD,EURCHF,EURJPY,GBPAUD,GBPNZD,GBPUSD,GBPCAD,GBPCHF,GBPJPY,AUDNZD,AUDUSD,AUDCAD,AUDCHF,AUDJPY,NZDUSD,NZDCAD,NZDCHF,NZDJPY,USDCAD,USDCHF,USDJPY,CADCHF,CADJPY,CHFJPY
1999-07-16,range,broken,drifting,broken,range,broken,drifting,broken,drifting,broken,broken,range,broken,broken,range,broken,broken,broken,trending,range,range,broken,drifting,broken,drifting,range,drifting,drifting
1999-07-19,range,broken,drifting,broken,range,broken,drifting,broken,drifting,broken,broken,range,broken,broken,range,broken,broken,broken,broken,range,drifting,broken,range,broken,range,range,drifting,drifting
1999-07-20,range,broken,drifting,broken,range,broken,drifting,broken,drifting,broken,broken,range,broken,broken,drifting,broken,broken,broken,broken,range,drifting,broken,drifting,broken,drifting,range,drifting,drifting
1999-07-21,drifting,broken,drifting,broken,drifting,range,range,broken,drifting,broken,broken,drifting,broken,broken,drifting,broken,broken,broken,broken,range,drifting,broken,drifting,broken,drifting,drifting,drifting,range
1999-07-22,drifting,broken,broken,broken,drifting,drifting,range,broken,drifting,broken,broken,drifting,broken,broken,broken,broken,drifting,broken,broken,drifting,drifting,broken,trending,broken,broken,drifting,broken,range
1999-07-23,broken,broken,broken,broken,broken,range,range,broken,drifting,broken,broken,broken,broken,broken,broken,broken,drifting,broken,broken,drifting,broken,broken,trending,broken,broken,broken,broken,range
1999-07-26,broken,broken,broken,broken,broken,range,range,broken,range,broken,broken,broken,broken,broken,broken,broken,broken,broken,broken,broken,broken,broken,trending,broken,broken,broken,broken,range
1999-07-27,broken,broken,broken,broken,broken,drifting,range,broken,drifting,broken,broken,broken,broken,range,broken,broken,broken,broken,broken,broken,broken,broken,trending,broken,broken,broken,broken,range
1999-07-28,broken,broken,broken,broken,broken,drifting,range,drifting,drifting,drifting,broken,broken,broken,range,broken,broken,broken,broken,broken,broken,broken,broken,trending,drifting,broken,broken,broken,range
1999-07-29,broken,broken,trending,broken,broken,drifting,range,drifting,drifting,broken,broken,broken,broken,range,broken,broken,broken,broken,broken,broken,trending,broken,trending,broken,broken,broken,broken,range
1999-07-30,broken,broken,trending,broken,broken,broken,range,broken,trending,broken,broken,broken,broken,range,broken,broken,broken,broken,range,broken,trending,broken,trending,broken,broken,broken,broken,range
1999-08-02,broken,broken,trending,broken,broken,broken,range,broken,trending,broken,broken,broken,broken,range,broken,broken,broken,broken,drifting,broken,trending,broken,broken,broken,broken,broken,broken,range
1999-08-03,broken,broken,broken,broken,broken,broken,drifting,broken,trending,broken,broken,broken,broken,drifting,broken,broken,broken,broken,range,broken,broken,broken,broken,broken,broken,broken,broken,range
1999-08-04,broken,broken,broken,broken,broken,broken,range,broken,trending,broken,broken,broken,broken,range,broken,broken,broken,broken,drifting,broken,broken,broken,broken,broken,broken,broken,broken,range
1999-08-05,broken,broken,broken,broken,broken,broken,range,broken,broken,broken,broken,broken,broken,range,broken,broken,broken,broken,drifting,broken,broken,broken,broken,broken,broken,broken,broken,range
1999-08-06,broken,broken,broken,broken,broken,broken,range,broken,broken,broken,broken,broken,broken,range,broken,range,broken,broken,drifting,broken,broken,broken,broken,broken,broken,broken,broken,range
1999-08-09,broken,broken,broken,broken,broken,broken,range,broken,broken,broken,broken,broken,broken,drifting,broken,range,broken,broken,range,broken,broken,broken,broken,broken,broken,broken,broken,range
1999-08-10,broken,broken,broken,broken,broken,broken,range,broken,broken,broken,broken,broken,broken,drifting,broken,drifting,broken,broken,drifting,broken,broken,broken,broken,broken,broken,broken,broken,range
1999-08-11,broken,broken,broken,broken,broken,broken,range,broken,broken,broken,broken,broken,range,drifting,broken,drifting,broken,broken,range,drifting,broken,broken,broken,broken,broken,broken,broken,range
1999-08-12,range,broken,broken,broken,broken,broken,range,broken,broken,broken,broken,broken,range,range,broken,drifting,broken,broken,range,drifting,broken,broken,broken,broken,broken,broken,broken,range
1999-08-13,range,broken,broken,broken,broken,broken,range,broken,broken,broken,broken,broken,range,range,broken,drifting,broken,broken,range,range,broken,broken,drifting,broken,broken,broken,broken,range
1999-08-16,drifting,drifting,drifting,broken,broken,broken,range,broken,broken,broken,broken,drifting,range,range,range,broken,drifting,broken,range,range,drifting,broken,drifting,broken,broken,broken,broken,drifting
1999-08-17,drifting,drifting,range,range,broken,broken,drifting,broken,broken,broken,broken,drifting,drifting,range,range,broken,drifting,broken,range,drifting,drifting,broken,drifting,range,broken,broken,broken,drifting
1999-08-18,drifting,drifting,range,range,broken,range,drifting,range,range,range,range,drifting,drifting,range,range,broken,drifting,broken,range,drifting,range,broken,broken,range,broken,broken,broken,drifting
1999-08-19,drifting,range,drifting,range,broken,range,trending,range,drifting,range,range,drifting,drifting,drifting,drifting,broken,range,drifting,range,range,drifting,drifting,broken,range,broken,broken,drifting,broken
1999-08-20,drifting,drifting,drifting,range,broken,range,trending,drifting,range,range,range,drifting,broken,drifting,drifting,broken,drifting,drifting,range,range,drifting,drifting,broken,range,broken,broken,drifting,broken
1999-08-23,range,drifting,drifting,range,broken,drifting,trending,drifting,drifting,range,range,range,broken,broken,drifting,broken,drifting,broken,range,range,drifting,drifting,broken,range,trending,broken,drifting,broken
1999-08-24,range,drifting,range,range,broken,range,trending,broken,range,range,range,range,broken,broken,broken,broken,drifting,broken,range,range,range,trending,broken,range,trending,broken,broken,broken
1999-08-25,range,range,range,range,broken,range,trending,broken,range,drifting,range,range,broken,broken,broken,broken,range,broken,range,range,range,trending,broken,drifting,broken,broken,broken,broken
1999-08-26,range,range,range,drifting,broken,drifting,trending,broken,drifting,drifting,range,range,broken,broken,broken,broken,range,broken,drifting,drifting,range,trending,broken,drifting,broken,broken,broken,broken
1999-08-27,range,range,range,drifting,broken,range,trending,broken,drifting,drifting,range,range,broken,broken,broken,broken,range,broken,drifting,drifting,range,trending,broken,drifting,broken,broken,broken,trending
1999-08-30,range,range,range,drifting,broken,range,trending,broken,drifting,broken,drifting,range,broken,broken,broken,broken,range,broken,broken,drifting,range,trending,broken,drifting,broken,broken,broken,trending
1999-08-31,range,range,range,drifting,broken,range,trending,broken,broken,broken,drifting,range,broken,broken,broken,trending,range,broken,broken,trending,range,trending,broken,drifting,broken,broken,broken,trending
1999-09-01,range,range,range,range,broken,range,trending,broken,broken,broken,range,range,broken,broken,broken,broken,range,broken,broken,broken,range,trending,range,range,broken,broken,broken,trending
1999-09-02,drifting,range,drifting,range,range,range,trending,broken,broken,broken,range,range,broken,broken,broken,broken,range,broken,broken,broken,drifting,trending,range,range,broken,range,broken,trending
1999-09-03,drifting,range,drifting,drifting,drifting,drifting,trending,broken,broken,broken,range,drifting,broken,broken,broken,broken,range,broken,broken,broken,drifting,trending,range,drifting,trending,drifting,trending,trending
1999-09-07,drifting,drifting,range,range,range,drifting,broken,broken,broken,broken,range,drifting,broken,broken,broken,broken,drifting,broken,broken,broken,range,trending,range,range,trending,range,broken,broken
1999-09-08,range,drifting,range,range,range,broken,broken,drifting,broken,broken,range,range,broken,range,broken,broken,drifting,range,broken,broken,range,broken,range,range,broken,range,broken,broken
1999-09-09,drifting,drifting,range,range,range,broken,broken,drifting,broken,broken,range,drifting,broken,range,broken,broken,drifting,range,broken,broken,range,broken,range,range,broken,range,broken,broken
1999-09-10,drifting,broken,range,range,range,broken,broken,range,broken,broken,drifting,drifting,broken,range,broken,broken,drifting,range,broken,broken,range,broken,drifting,range,broken,range,broken,broken
1999-09-13,drifting,broken,drifting,drifting,drifting,broken,broken,range,broken,broken,range,drifting,broken,range,broken,broken,broken,range,broken,broken,drifting,broken,drifting,drifting,broken,drifting,broken,broken
1999-09-14,broken,broken,drifting,drifting,drifting,broken,trending,drifting,broken,range,drifting,broken,drifting,range,broken,broken,broken,range,broken,broken,drifting,broken,broken,drifting,broken,drifting,broken,trending
1999-09-15,broken,broken,drifting,drifting,broken,broken,trending,drifting,broken,range,range,broken,drifting,range,drifting,range,broken,drifting,range,range,drifting,broken,broken,drifting,broken,broken,broken,trending
1999-09-16,broken,broken,range,drifting,broken,broken,trending,range,broken,range,range,broken,trending,range,range,range,broken,drifting,range,range,range,broken,broken,drifting,trending,broken,trending,trending
1999-09-17,broken,broken,range,drifting,broken,broken,trending,drifting,broken,range,range,broken,trending,range,range,range,broken,trending,range,range,range,broken,broken,drifting,trending,broken,trending,trending
1999-09-20,broken,broken,range,drifting,broken,broken,trending,range,broken,range,range,broken,trending,range,range,range,broken,broken,range,range,range,broken,broken,drifting,trending,broken,broken,trending
1999-09-21,broken,broken,range,range,broken,broken,broken,drifting,range,range,range,broken,broken,range,range,range,broken,broken,range,range,range,range,broken,range,broken,broken,broken,broken
1999-09-22,broken,broken,range,range,broken,broken,broken,drifting,range,range,range,broken,broken,range,range,range,broken,broken,range,range,range,range,broken,range,broken,broken,broken,broken
1999-09-23,broken,broken,range,range,broken,broken,broken,drifting,drifting,drifting,range,broken,broken,drifting,range,range,broken,broken,range,range,range,range,broken,range,broken,broken,broken,broken
1999-09-24,broken,broken,range,range,broken,broken,broken,range,drifting,drifting,range,broken,broken,drifting,range,range,broken,broken,range,range,range,drifting,broken,range,broken,broken,broken,broken
1999-09-27,broken,broken,range,range,broken,broken,broken,range,drifting,drifting,drifting,broken,broken,drifting,range,range,broken,broken,range,drifting,range,drifting,broken,range,broken,broken,broken,broken
1999-09-28,trending,broken,range,range,broken,broken,broken,range,trending,drifting,drifting,trending,broken,drifting,range,range,broken,broken,range,drifting,range,range,broken,range,broken,broken,broken,broken
1999-09-29,trending,broken,range,drifting,broken,drifting,broken,range,trending,trending,range,trending,broken,broken,range,range,broken,broken,range,drifting,range,range,broken,drifting,broken,broken,broken,broken
1999-09-30,broken,drifting,range,drifting,range,drifting,broken,range,trending,trending,range,broken,broken,broken,range,range,drifting,broken,range,drifting,range,range,drifting,drifting,broken,drifting,broken,broken
