c1,c2,vol,base,exit_ind,slice,mode,crosses_label,n_blind,expectancy_R,total_R,profit_factor,sharpe,sortino,max_dd_R,calmar,n_w2,n_w3,risk_atr_len,risk_atr_mult,risk_be_pct,risk_tp_mult,risk_trail_arm,risk_trail_mult,ip2,w3_n,w3_expectancy_R,w3_total_R,w3_profit_factor,w3_sharpe,w3_sortino,w3_max_dd_R,w3_ulcer_R,w3_calmar,w3_win_rate,PARTIAL_DIAGNOSTIC
fx_sniper_ergodic_cci_signals,fisher_transform_signals,variance_volume_signals,rma_baseline,adx_dmi_exit,trend,B,True,312,0.287525313860579,89.70789792450066,1.9033201559309672,1.5360419726695436,26.62995709457009,13.20126513263842,6.79540157880092,202,110,5,1.0,0.1,1.65,1.0,1.45,"{""base"": {""ma_length"": 16}, ""c1"": {""cci_length"": 140, ""ema1_length"": 9, ""ema2_length"": 13, ""trigger_length"": 5}, ""c2"": {""length"": 10}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 28, ""filter_lookback"": 200, ""hline"": 0, ""lookback"": 20}}",110,0.12046391705890788,13.251030876479867,1.4459801037398832,2.1290266444830688,17.281142112321312,7.90476158062987,2.7131070012079967,1.6763353000994614,0.36363636363636365,"W3 only -- provisional, NOT mode B stitched score"
volatility_quality_signals,coral_signals,variance_volume_signals,sma_baseline,adx_dmi_exit,trend,B,True,366,0.0975679858386633,35.709882816950795,1.402107480358105,1.9689826177448455,11.695761844044174,9.748954461976384,3.662944878471759,224,142,24,1.0,0.05,3.0,1.75,0.55,"{""base"": {""length"": 16}, ""c1"": {""atr_pct"": 0.075, ""smooth"": 10}, ""c2"": {""const_d"": 5, ""smooth_period"": 28}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 100, ""filter_lookback"": 5, ""hline"": 0, ""lookback"": 20}}",142,0.14808552489602528,21.02814453523559,1.5578389079341028,2.698233455770662,16.760187156638704,9.748954461976384,3.3297308038132,2.1569640741734064,0.352112676056338,"W3 only -- provisional, NOT mode B stitched score"
vortex_signals,dpo_signals,variance_volume_signals,ema_baseline,adx_dmi_exit,trend,B,True,394,0.0929351997975264,36.61646872022542,1.3811616585335569,1.8495509577552265,9.1289869310175,9.509821401708711,3.850384478687078,220,174,3,1.0,0.02,2.4,1.0,1.5,"{""base"": {""ma_length"": 20}, ""c1"": {""period"": 14}, ""c2"": {""len"": 142}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 100, ""filter_lookback"": 7, ""hline"": 0, ""lookback"": 20}}",174,0.07851057806913168,13.660840584028913,1.332862178223208,1.7747269236805645,8.241283847892053,9.509821401708713,4.012198483806852,1.436498121991476,0.3793103448275862,"W3 only -- provisional, NOT mode B stitched score"
vortex_signals,volatility_quality_signals,variance_volume_signals,kama_baseline,adx_dmi_exit,trend,B,True,388,0.1871488783048279,72.61376478227324,1.8611685711366583,2.577961887551676,19.84346059576012,17.91772436312221,4.0526220467887635,294,94,4,1.0,0.01,1.45,1.1,1.35,"{""base"": {""fast_length"": 2, ""length"": 19, ""slow_length"": 16}, ""c1"": {""period"": 14}, ""c2"": {""atr_pct"": 0.49345, ""smooth"": 10}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 28, ""filter_lookback"": 200, ""hline"": 0, ""lookback"": 16}}",94,0.1975692966193187,18.57151388221596,2.102270837451896,4.493706538249332,19.137167260483704,2.7096807050999328,0.985202242804519,6.8537646694912135,0.425531914893617,"W3 only -- provisional, NOT mode B stitched score"
waddah_attar_explosion_signals,schaff_trend_cycle_signals,volatility_ratio_volume_signals,t3_baseline,adx_dmi_exit,trend,B,True,114,0.0926396503886103,10.560920144301583,1.632551677376844,1.3979631451423549,7.69434909586327,4.397357161643048,2.4016516639634418,56,58,26,1.0,0.05,1.8,1.7,1.05,"{""base"": {""length"": 8, ""volume_factor"": 4.605533}, ""c1"": {""bbLen"": 200, ""bbStd"": 6, ""fastEma"": 25, ""sensitivity"": 150, ""slowEma"": 40}, ""c2"": {""cycleLen"": 10, ""d1"": 30, ""d2"": 9, ""lowerBand"": 25, ""macdFast"": 23, ""macdSlow"": 50, ""stc_midline"": 50, ""upperBand"": 75}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""length"": 14}}",58,0.2653109256217901,15.388033686063826,2.6834169668236294,6.3822817749217,22.911234928536963,3.222539497401831,1.2386426957203531,4.775126479743821,0.5862068965517241,"W3 only -- provisional, NOT mode B stitched score"
bears_bulls_impulse_signals,parabolic_sar_signals,efficiency_ratio_volume_signals,wma_baseline,adx_dmi_exit,trend,B,True,264,0.3101784880864857,81.88712085483222,2.2891745700207657,3.008709511628336,25.131808272593094,16.76572783955946,4.884197193134438,192,72,5,1.0,0.01,1.8,1.15,1.65,"{""base"": {""ma_length"": 25}, ""c1"": {""length"": 37}, ""c2"": {""sar_increment"": 0.002, ""sar_maximum"": 0.02, ""sar_start"": 0.00462}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""er_threshold"": 0.369854, ""length"": 10}}",72,0.19339374914581256,13.924349938498505,2.2440019332971137,4.841134986180344,15.570098037170638,4.529471793268652,1.7485107035117275,3.0741663871694245,0.4166666666666667,"W3 only -- provisional, NOT mode B stitched score"
center_of_gravity_signals,adx_dmi_signals,variance_volume_signals,wma_baseline,adx_dmi_exit,trend,B,True,110,0.0805582801681592,8.861410818497513,1.3104433246129648,1.269879169771045,7.415352461806743,6.272978816461373,1.41263203300538,60,50,18,1.0,0.08,2.7,2.0,0.9,"{""base"": {""ma_length"": 25}, ""c1"": {""length"": 10, ""signal_length"": 3}, ""c2"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 66, ""filter_lookback"": 11, ""hline"": 0, ""lookback"": 25}}",50,-0.011710985544511048,-0.5855492772255524,0.9528994342487479,-0.25522359377257275,-1.1354092619000122,6.272978816461373,2.451651340771602,-0.09334469226788564,0.3,"W3 only -- provisional, NOT mode B stitched score"
center_of_gravity_signals,donchian_breakout_signals,variance_volume_signals,wma_baseline,adx_dmi_exit,trend,B,True,156,0.4651251903558399,72.55952969551102,2.556359129665643,1.5874899496266066,35.312982650418434,9.197391313812217,7.889142390467226,102,54,20,1.0,0.05,1.8,2.0,1.4,"{""base"": {""ma_length"": 25}, ""c1"": {""length"": 12, ""signal_length"": 6}, ""c2"": {""length"": 11}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 100, ""filter_lookback"": 37, ""hline"": 0, ""lookback"": 16}}",54,0.09023050075014218,4.872447040507677,1.3643847607259973,1.5531448615728316,10.488636806601837,9.197391313812217,4.319696944509212,0.5297640248480525,0.37037037037037035,"W3 only -- provisional, NOT mode B stitched score"
center_of_gravity_signals,halftrend_signals,variance_volume_signals,fantail_vma,adx_dmi_exit,trend,B,True,154,0.1537631867599264,23.679530761028676,1.6205653893578549,2.6391947011717813,14.358767154153425,6.397534413039509,3.701352619966351,82,72,2,1.0,0.01,1.6,1.85,1.55,"{""base"": {""fma_adx_length"": 6, ""fma_ma_length"": 26, ""fma_weighting"": 43}, ""c1"": {""length"": 10, ""signal_length"": 3}, ""c2"": {""amplitude"": 5}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 19, ""filter_lookback"": 200, ""hline"": 0, ""lookback"": 20}}",72,0.032429849307693166,2.334949150153908,1.1272614279870719,0.8024542472053972,5.036117264092094,5.43257557006196,2.4878534224427304,0.4298051854117654,0.3472222222222222,"W3 only -- provisional, NOT mode B stitched score"
center_of_gravity_signals,hieken_ashi_smoothed_signals,variance_volume_signals,wma_baseline,adx_dmi_exit,trend,B,True,116,0.1570599224182461,18.21895100051655,1.7488370964415008,3.0988756665387123,20.658714883597593,5.000000000000011,3.6437902001033033,54,62,19,1.0,0.05,2.25,1.0,1.6,"{""base"": {""ma_length"": 20}, ""c1"": {""length"": 10, ""signal_length"": 3}, ""c2"": {""alma_offset1"": 0.85, ""alma_offset2"": 0.85, ""alma_sigma1"": 6, ""alma_sigma2"": 6, ""ama_smooth1"": 0.181, ""ama_smooth2"": 0.181, ""frama_t1_a"": 1, ""frama_t1_b"": 168, ""frama_t2_a"": 1, ""frama_t2_b"": 168, ""lsma_offset1"": 0, ""lsma_offset2"": 0, ""ma_len1"": 4, ""ma_len2"": 8, ""vol_factor1"": 0.82, ""vol_factor2"": 0.82}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 100, ""filter_lookback"": 57, ""hline"": 0, ""lookback"": 20}}",62,0.1105658333719913,6.855081669063461,1.6812996789044528,2.863936691925885,10.671997482729902,1.7135052553765249,0.8041782352221408,4.0006189928825915,0.3870967741935484,"W3 only -- provisional, NOT mode B stitched score"
chandelier_exit_signals,dpo_signals,variance_volume_signals,wma_baseline,adx_dmi_exit,trend,B,True,260,0.0859192419711101,22.33900291248863,1.351268622260833,1.730212015154437,8.945481364273636,10.030348496874636,2.227141252315336,138,122,3,1.0,0.18,1.7,1.55,1.9,"{""base"": {""ma_length"": 57}, ""c1"": {""atr_mult"": 3, ""atr_period"": 8}, ""c2"": {""len"": 500}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 100, ""filter_lookback"": 20, ""hline"": 0, ""lookback"": 20}}",122,0.07874608057116356,9.607021829681955,1.344040182779334,1.8633802096526224,8.984044850403507,3.511810635753701,1.547741160312791,2.7356320787553248,0.36065573770491804,"W3 only -- provisional, NOT mode B stitched score"
coppock_curve_signals,parabolic_sar_signals,variance_volume_signals,wma_baseline,adx_dmi_exit,trend,B,True,192,0.2417076131529256,46.40786172536173,1.664721633691726,1.410929487477752,21.65627188724941,18.189952497964057,2.551290979487495,130,62,20,1.0,0.01,1.45,1.0,1.1,"{""base"": {""ma_length"": 37}, ""c1"": {""long_roc"": 17, ""short_roc"": 11, ""smooth_len"": 10}, ""c2"": {""sar_increment"": 0.024657, ""sar_maximum"": 0.2, ""sar_start"": 0.024657}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 100, ""filter_lookback"": 37, ""hline"": 0, ""lookback"": 20}}",62,0.08936459945274992,5.540605166070495,1.350912298181432,2.0123241535618557,12.209734533915883,4.841135507236425,2.080465118337156,1.144484627168258,0.4032258064516129,"W3 only -- provisional, NOT mode B stitched score"
donchian_breakout_signals,qqe_mod_signals,variance_volume_signals,wma_baseline,adx_dmi_exit,trend,B,True,254,0.2367061878730985,60.12337171976704,1.9812104913665456,1.2578596972730338,32.43269509217485,14.474964310771467,4.153611050704045,90,164,45,1.0,0.01,2.95,1.15,1.45,"{""base"": {""ma_length"": 20}, ""c1"": {""length"": 132}, ""c2"": {""fast_factor"": 0.859209, ""rsi_len"": 4, ""rsi_period"": 6}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 10, ""filter_lookback"": 11, ""hline"": 0, ""lookback"": 20}}",164,0.04882946743686874,8.008032659646473,1.2214848505664602,1.1851626284570866,5.055322235458703,5.948368059995355,2.422898168959428,1.3462570874695885,0.32926829268292684,"W3 only -- provisional, NOT mode B stitched score"
donchian_breakout_signals,vortex_signals,variance_volume_signals,wma_baseline,adx_dmi_exit,trend,B,True,284,0.2859842129557657,81.21951647943746,2.156391848431072,1.6998091607964143,29.49368294277296,6.842925907556193,11.86912112985939,130,154,45,1.0,0.01,1.5,1.75,1.45,"{""base"": {""ma_length"": 20}, ""c1"": {""length"": 200}, ""c2"": {""period"": 14}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 8, ""filter_lookback"": 11, ""hline"": 0, ""lookback"": 20}}",154,0.06727350743896131,10.360120145600042,1.353764192881561,1.8970047813767879,6.7728815501136825,4.989563968515433,1.9581413192511103,2.0763578162286866,0.34415584415584416,"W3 only -- provisional, NOT mode B stitched score"
dpo_signals,relative_vigor_index_signals,variance_volume_signals,wma_baseline,adx_dmi_exit,trend,B,True,258,0.3797535322980052,97.97641133288532,2.276122295176737,1.3269965691226546,23.669026439709217,8.682303090996005,11.284610811904496,198,60,4,1.0,0.05,2.95,1.0,1.2,"{""base"": {""ma_length"": 37}, ""c1"": {""len"": 500}, ""c2"": {""len"": 10}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 66, ""filter_lookback"": 57, ""hline"": 0, ""lookback"": 16}}",60,0.051166069601931506,3.0699641761158905,1.2358054256005568,1.143525988397384,4.506410859059036,8.682303090996005,4.267811315715749,0.353588689998579,0.3,"W3 only -- provisional, NOT mode B stitched score"
dspo_signals,rex_oscillator_signals,variance_volume_signals,wma_baseline,adx_dmi_exit,trend,B,True,354,0.0872719964622806,30.894286747647328,1.6426672879526223,2.7787301957389205,10.614126462431113,16.067869027768904,1.922737028429534,294,60,3,1.0,0.14,1.75,1.95,0.65,"{""base"": {""ma_length"": 57}, ""c1"": {""len"": 92}, ""c2"": {""almaOffset"": 0.85, ""almaSigma"": 6, ""framaFast"": 34, ""framaSlow"": 89, ""jurikPhase"": 1, ""jurikPower"": 1, ""lsOffset"": 0, ""modFBW"": 0.5, ""modFilter"": 0.8, ""sigAlmaOff"": 0.85, ""sigAlmaSig"": 6, ""sigFramaFast"": 34, ""sigFramaSlow"": 89, ""sigJurikPhase"": 1, ""sigJurikPower"": 1, ""sigLsOff"": 0, ""sigModFBW"": 0.5, ""sigModFilter"": 0.8, ""sigSmooth"": 145, ""sigVolAdj"": 10, ""smooth"": 26, ""volAdj"": 10}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 12, ""filter_lookback"": 57, ""hline"": 0, ""lookback"": 25}}",60,0.149119593592553,8.94717561555318,1.946603562101707,4.119338066404004,14.235775538098197,2.7187925951460548,0.9791207977978376,3.290863610386041,0.38333333333333336,"W3 only -- provisional, NOT mode B stitched score"
glitch_index_signals,center_of_gravity_signals,waddah_attar_explosion_volume_signals,ema_baseline,adx_dmi_exit,trend,B,True,122,0.1283691826275859,15.661040280565482,1.539615727201707,2.606073572681103,14.373672107128275,6.755390183130595,2.318302844989453,66,56,44,1.0,0.06,3.0,1.7,1.55,"{""base"": {""ma_length"": 25}, ""c1"": {""length"": 30, ""multiplier"": 1, ""smooth"": 3}, ""c2"": {""length"": 10, ""signal_length"": 3}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""bbLen"": 200, ""bbStd"": 9, ""fastEma"": 11, ""sensitivity"": 150, ""slowEma"": 40}}",56,0.08441617633482361,4.727305874750122,1.309161266898607,1.6759297357887641,11.09925219006048,6.755390183130595,3.5585801136459327,0.6997828025618774,0.35714285714285715,"W3 only -- provisional, NOT mode B stitched score"
hieken_ashi_smoothed_signals,qqe_mod_signals,variance_volume_signals,wma_baseline,adx_dmi_exit,trend,B,True,202,0.4861161017721182,98.19545255796788,3.3064919019759764,0.5900740313881504,48.89339858946936,13.114435319491433,7.487585257447123,106,96,3,1.0,0.05,2.6,1.1,1.3,"{""base"": {""ma_length"": 37}, ""c1"": {""alma_offset1"": 0.85, ""alma_offset2"": 0.85, ""alma_sigma1"": 6, ""alma_sigma2"": 6, ""ama_smooth1"": 0.181, ""ama_smooth2"": 0.181, ""frama_t1_a"": 1, ""frama_t1_b"": 168, ""frama_t2_a"": 1, ""frama_t2_b"": 168, ""lsma_offset1"": 0, ""lsma_offset2"": 0, ""ma_len1"": 2, ""ma_len2"": 10, ""vol_factor1"": 0.437609, ""vol_factor2"": 0.82}, ""c2"": {""fast_factor"": 4.585338, ""rsi_len"": 5, ""rsi_period"": 5}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 100, ""filter_lookback"": 5, ""hline"": 0, ""lookback"": 20}}",96,-0.017189524221315717,-1.650194325246309,0.9313169940582905,-0.41776253272926506,-1.5001264036052842,13.114435319491431,5.353820974390065,-0.12583037584498166,0.2604166666666667,"W3 only -- provisional, NOT mode B stitched score"
ichimoku_signals,relative_vigor_index_signals,choppiness_index_volume_signals,rma_baseline,adx_dmi_exit,trend,B,True,128,0.0901946130791488,11.544910474131052,1.623862316509576,2.247331909496511,13.008444134968167,8.28305185086279,1.3937991312861933,76,52,3,1.0,0.05,2.85,1.1,1.25,"{""base"": {""ma_length"": 20}, ""c1"": {""base_len"": 26, ""conversion_len"": 7, ""displacement"": 21, ""span_b_len"": 64}, ""c2"": {""len"": 66}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ci_threshold"": 50.127885, ""length"": 17}}",52,0.22100243080740528,11.492126401985075,2.2447572258485153,4.476822623242407,25.94710376537064,3.171038053866508,1.2890491540476696,3.624089716606366,0.40384615384615385,"W3 only -- provisional, NOT mode B stitched score"
j_tpo_signals,rex_oscillator_signals,variance_volume_signals,wma_baseline,adx_dmi_exit,trend,B,True,144,0.1367025334887407,19.68516482237867,1.662088121464537,2.7870202688950227,13.970676969583302,4.825262155727616,4.079605249843734,88,56,3,1.0,0.06,2.6,1.0,0.6,"{""base"": {""ma_length"": 37}, ""c1"": {""ema_len"": 200, ""len"": 40}, ""c2"": {""almaOffset"": 0.85, ""almaSigma"": 6, ""framaFast"": 34, ""framaSlow"": 89, ""jurikPhase"": 1, ""jurikPower"": 1, ""lsOffset"": 0, ""modFBW"": 0.5, ""modFilter"": 0.8, ""sigAlmaOff"": 0.85, ""sigAlmaSig"": 6, ""sigFramaFast"": 34, ""sigFramaSlow"": 89, ""sigJurikPhase"": 1, ""sigJurikPower"": 1, ""sigLsOff"": 0, ""sigModFBW"": 0.5, ""sigModFilter"": 0.8, ""sigSmooth"": 2, ""sigVolAdj"": 10, ""smooth"": 61, ""volAdj"": 10}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 66, ""filter_lookback"": 3, ""hline"": 0, ""lookback"": 20}}",56,0.16053005283488622,8.989682958753628,1.7505536374832398,2.9452252530740477,15.797883866166055,4.825262155727616,1.7880321286285403,1.8630455027366375,0.39285714285714285,"W3 only -- provisional, NOT mode B stitched score"
kalman_filter_signals,donchian_breakout_signals,variance_volume_signals,wma_baseline,adx_dmi_exit,trend,B,True,160,0.394090774806949,63.05452396911185,2.207046407740969,0.6344105459135406,34.95280471438303,10.196234837014032,6.184098834229809,92,68,3,1.0,0.01,1.35,1.65,1.3,"{""base"": {""ma_length"": 57}, ""c1"": {""k"": 2, ""sharpness"": 1}, ""c2"": {""length"": 37}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 100, ""filter_lookback"": 7, ""hline"": 0, ""lookback"": 20}}",68,-0.012626641034571392,-0.8586115903508547,0.9466161263787951,-0.3210755118642352,-1.1674789839491493,5.610776571626106,2.9413517810285605,-0.15302901111637265,0.3088235294117647,"W3 only -- provisional, NOT mode B stitched score"
kase_peak_oscillator_signals,aroon_signals,variance_volume_signals,wma_baseline,adx_dmi_exit,trend,B,True,332,0.0800101236633544,26.563361056233667,1.3162988421073218,1.5936458888598124,7.529766804337587,9.202479309683522,2.886543958678805,244,88,44,1.0,0.01,2.65,2.0,1.85,"{""base"": {""ma_length"": 37}, ""c1"": {""long_cycle"": 185, ""sharpness"": 40, ""short_cycle"": 80}, ""c2"": {""length"": 20}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 66, ""filter_lookback"": 3, ""hline"": 0, ""lookback"": 20}}",88,0.06259878248535895,5.508692858711588,1.2586618225879318,1.3892197632929923,6.886026265533013,7.332252561939237,3.368467912542329,0.7512961142809634,0.36363636363636365,"W3 only -- provisional, NOT mode B stitched score"
kase_peak_oscillator_signals,coral_signals,variance_volume_signals,super_smoother_2pole_baseline,adx_dmi_exit,trend,B,True,188,0.3712307807305599,69.79138677734525,2.2015015238331244,0.9133266621374678,31.972259986477233,8.975463916974206,7.775797153544038,112,76,2,1.0,0.01,3.0,1.55,0.85,"{""base"": {""cutoff_period"": 65}, ""c1"": {""long_cycle"": 35, ""sharpness"": 40, ""short_cycle"": 23}, ""c2"": {""const_d"": 11, ""smooth_period"": 28}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 66, ""filter_lookback"": 37, ""hline"": 0, ""lookback"": 20}}",76,0.01679472512560125,1.2763991095456952,1.0525332550463666,0.30917484349029867,2.272452963323498,8.953052519459757,5.062590861064773,0.14256580163820098,0.2631578947368421,"W3 only -- provisional, NOT mode B stitched score"
laguerre_filter_signals,mama_fama_signals,waddah_attar_explosion_volume_signals,sma_baseline,adx_dmi_exit,trend,B,True,238,0.2183379808157886,51.9644394341577,1.470766170940835,0.5417691848250121,15.413036362587324,20.880343073710534,2.488677472909135,182,56,5,1.0,0.01,3.0,1.0,1.95,"{""base"": {""length"": 20}, ""c1"": {""alpha"": 0.865752}, ""c2"": {""fast_limit"": 0.5, ""slow_limit"": 0.011551}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""bbLen"": 200, ""bbStd"": 2, ""fastEma"": 25, ""sensitivity"": 122, ""slowEma"": 40}}",56,0.013395093227657199,0.7501252207488032,1.0494208394005102,0.2884181412911889,1.1897739100593376,4.669304371115463,2.31616364856066,0.1606503155778649,0.2857142857142857,"W3 only -- provisional, NOT mode B stitched score"
laguerre_filter_signals,ssl_channel_signals,damiani_volatmeter_volume_signals,ema_baseline,adx_dmi_exit,trend,B,True,376,0.093734535733369,35.24418543574675,1.2702851320774515,1.3624059670808708,7.21502648776276,12.015711013737826,2.9331751900034297,64,312,4,1.0,0.12,2.55,1.0,1.75,"{""base"": {""ma_length"": 20}, ""c1"": {""alpha"": 0.2}, ""c2"": {""len"": 10}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""lag"": 1.4, ""sedimentation"": 8, ""threshold"": 1.725985, ""viscosity"": 6}}",312,0.10629101585195287,33.1627969458093,1.4211013922203286,2.0826653195961233,10.921581892383648,10.7437228559463,3.6318215676844448,3.086713738846565,0.3269230769230769,"W3 only -- provisional, NOT mode B stitched score"
laguerre_filter_signals,ssl_channel_signals,waddah_attar_explosion_volume_signals,sma_baseline,adx_dmi_exit,trend,B,True,128,0.7339278285642543,93.94276205622457,3.7554278771054936,1.926636263423871,141.89851756982318,7.55261272003932,12.438445547057716,58,70,2,1.0,0.01,1.35,1.0,1.6,"{""base"": {""length"": 25}, ""c1"": {""alpha"": 0.2}, ""c2"": {""len"": 8}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""bbLen"": 132, ""bbStd"": 6, ""fastEma"": 20, ""sensitivity"": 185, ""slowEma"": 9}}",70,0.06501883271510919,4.551318290057644,1.3089666852119546,1.5666618433436392,5.806402793947656,3.738253149523369,1.275509479635972,1.2174986840144684,0.35714285714285715,"W3 only -- provisional, NOT mode B stitched score"
lemantrend_signals,vortex_signals,chaikin_volatility_volume_signals,frama_baseline,adx_dmi_exit,trend,B,True,314,0.1699611584563018,53.36780375527877,1.7830914249387542,3.406390142826362,14.740384522198433,6.3602014748640086,8.390898301915799,82,232,5,1.0,0.05,3.0,1.8,1.45,"{""base"": {""length"": 12}, ""c1"": {""fast_period"": 28, ""medium_period"": 210, ""slow_period"": 13, ""smooth"": 3}, ""c2"": {""period"": 17}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""cvi_len"": 4, ""roc_len"": 6}}",232,0.19403054587383906,45.01508664273066,2.069221599336355,4.25712141112895,19.43153752590675,5.147233993150426,1.4324833351981678,8.745490627127802,0.43103448275862066,"W3 only -- provisional, NOT mode B stitched score"
linreg_slope_signals,polychromatic_momentum_signals,waddah_attar_explosion_volume_signals,sma_baseline,adx_dmi_exit,trend,B,True,180,0.4165605702982258,74.98090265368064,2.2783065728203926,2.142446066164093,60.54104846157948,8.161848317099539,9.186755222660947,90,90,39,1.0,0.05,2.6,1.95,1.75,"{""base"": {""length"": 16}, ""c1"": {""length"": 14, ""r2_floor"": 0.2}, ""c2"": {""len"": 14}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""bbLen"": 200, ""bbStd"": 4, ""fastEma"": 20, ""sensitivity"": 150, ""slowEma"": 40}}",90,0.14307356124548026,12.876620512093224,1.562484297104807,2.826417169581709,18.540971412203067,6.749572084174762,2.908147670889013,1.9077684261323933,0.3888888888888889,"W3 only -- provisional, NOT mode B stitched score"
parabolic_sar_signals,donchian_breakout_signals,fractal_dimension_volume_signals,mcginley_dynamic_index,adx_dmi_exit,trend,B,True,518,0.1320227813199617,68.38780072374017,1.4896884452928498,1.4191288983297532,10.274047303961758,16.68297765215982,4.099256268852372,444,74,2,1.0,0.05,1.75,1.9,1.65,"{""base"": {""mci_length"": 14}, ""c1"": {""sar_increment"": 0.02, ""sar_maximum"": 0.106734, ""sar_start"": 0.00304}, ""c2"": {""length"": 25}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""fd_threshold"": 1.5, ""length"": 16}}",74,0.08657057751486623,6.4062227361001005,1.4520198630935397,2.1477357211706765,7.426068447936541,4.722176740494138,2.528010119212716,1.3566249397581296,0.2972972972972973,"W3 only -- provisional, NOT mode B stitched score"
parabolic_sar_signals,polychromatic_momentum_signals,chaikin_volatility_volume_signals,mcginley_dynamic_index,adx_dmi_exit,trend,B,True,478,0.1806830639311329,86.36650455908156,1.7504089984746196,2.11048780950562,17.800170225212604,17.320492048782356,4.986377079579168,308,170,15,1.0,0.01,2.85,1.15,1.4,"{""base"": {""mci_length"": 14}, ""c1"": {""sar_increment"": 0.010673, ""sar_maximum"": 0.106734, ""sar_start"": 0.02}, ""c2"": {""len"": 14}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""cvi_len"": 28, ""roc_len"": 10}}",170,0.19969109196104076,33.94748563337693,1.9109947603941126,3.5411523120687267,18.469995102315877,5.369920316581165,2.5147076951089975,6.321785730889592,0.31176470588235294,"W3 only -- provisional, NOT mode B stitched score"
