c1,c2,vol,base,exit_ind,slice,mode,ex_n,ex_total_R,ex_expectancy_R,ex_win_rate,ex_profit_factor,ex_sharpe,ex_sortino,ex_max_dd_R,ex_ulcer_R,ex_calmar,ex_max_trade_share,cr_n,cr_total_R,cr_expectancy_R,cr_win_rate,cr_profit_factor,cr_sharpe,cr_sortino,cr_max_dd_R,cr_ulcer_R,cr_calmar,cr_max_trade_share,all_total_R,crisis_share_of_total_R,risk_atr_len,risk_atr_mult,risk_tp_mult,risk_trail_mult,risk_trail_arm,risk_be_pct,ip2,rank_R,rank_S,score,rank,net_of_structure_R
dpo_signals,lemantrend_signals,fractal_dimension_volume_signals,sma_baseline,adx_dmi_exit,chop,A,149,59.50397895104837,0.3993555634298548,0.3355704697986577,1.911821770326924,3.9829223759770422,19.759969859660895,10.161521353665588,3.661661028153976,5.855813994779765,0.0470556767691698,9,3.29049657067006,0.3656107300744511,0.3333333333333333,1.6439953737542683,3.158546340144121,22.137020420935485,3.7781322713695698,1.7589605457842503,0.8709320728671203,0.8509353952707002,62.794475521718425,0.0524010518971846,50,1.0,2.8,1.5,2.0,0.05,"{""base"": {""length"": 37}, ""c1"": {""len"": 41}, ""c2"": {""fast_period"": 34, ""medium_period"": 210, ""slow_period"": 13, ""smooth"": 2}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""fd_threshold"": 1.5, ""length"": 130}}",84.0,54.0,69.0,30,0.37434625979145736
polychromatic_momentum_signals,schaff_trend_cycle_signals,efficiency_ratio_volume_signals,alma_baseline,adx_dmi_exit,chop,A,112,54.88317300581771,0.4900283304090867,0.5446428571428571,2.6587101508790765,5.764440138369485,22.19001870541764,5.3179920932009495,1.5976695743057512,10.320281046672829,0.0510174584786343,9,16.15647958580801,1.7951643984231125,0.7777777777777778,16.530459213798306,18.397103246016083,41.994088879156365,1.0,0.3336040286742501,16.15647958580801,0.1733050807961622,71.03965259162572,0.2274290342984104,4,1.0,2.8,1.5,2.0,0.05,"{""base"": {""length"": 11, ""offset"": 0.689461, ""sigma"": 6}, ""c1"": {""len"": 14}, ""c2"": {""cycleLen"": 10, ""d1"": 3, ""d2"": 3, ""lowerBand"": 25, ""macdFast"": 2, ""macdSlow"": 50, ""stc_midline"": 142, ""upperBand"": 75}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""er_threshold"": 0.562145, ""length"": 5}}",107.0,33.0,70.0,31,0.4650190267706893
didi_index_signals,dpo_signals,waddah_attar_explosion_volume_signals,kama_baseline,adx_dmi_exit,chop,A,114,52.77248099853105,0.4629164999871145,0.4210526315789473,2.3094648566409504,4.913639801263696,23.536543079367732,4.466430699959496,1.4370089173798817,11.81535873802086,0.0549528834939697,8,13.587368923496616,1.698421115437077,0.75,11.835764494487458,15.889678998420845,51.10757825452256,1.0000000000000018,0.364774611218929,13.58736892349659,0.2134335217015444,66.35984992202768,0.2047528579323442,7,1.0,2.9,1.5,2.0,0.05,"{""base"": {""fast_length"": 2, ""length"": 8, ""slow_length"": 197}, ""c1"": {""long_p"": 25, ""medium"": 15}, ""c2"": {""len"": 50}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""bbLen"": 37, ""bbStd"": 2, ""fastEma"": 7, ""sensitivity"": 35, ""slowEma"": 32}}",120.0,24.0,72.0,32,0.43790719634871705
dspo_signals,bears_bulls_impulse_signals,variance_volume_signals,kama_baseline,adx_dmi_exit,chop,A,98,51.38650597400406,0.5243521017755516,0.4183673469387755,2.1093170121514797,4.984970396001644,27.06429503387789,5.983864204445574,1.9324918747021105,8.587512052133075,0.0515699588787107,7,11.250000000000028,1.6071428571428612,0.7142857142857143,6.625000000000017,14.324732924328815,,1.000000000000005,0.5345224838248488,11.249999999999968,0.2355555555555563,62.63650597400409,0.1796077195728174,8,1.0,2.65,1.5,2.0,0.05,"{""base"": {""fast_length"": 2, ""length"": 43, ""slow_length"": 7}, ""c1"": {""len"": 14}, ""c2"": {""length"": 7}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 28, ""filter_lookback"": 7, ""hline"": 0, ""lookback"": 57}}",135.0,9.0,72.0,33,0.49934279813715415
polychromatic_momentum_signals,ssl_channel_signals,chaikin_volatility_volume_signals,kama_baseline,adx_dmi_exit,chop,A,218,69.98311324988913,0.3210234552747207,0.2981651376146789,1.624755028284339,3.108836339446739,16.823029877836504,12.440028679851284,3.910515253687202,5.625639220851519,0.0400096518999095,13,17.93044816313896,1.3792652433183814,0.6153846153846154,5.011688155233781,11.674354788261642,92.29753768860954,1.9999999999999885,0.7452660303284353,8.96522408156953,0.1561589523320559,87.91356141302809,0.203955429343826,47,1.0,2.8,1.5,2.0,0.05,"{""base"": {""fast_length"": 20, ""length"": 10, ""slow_length"": 30}, ""c1"": {""len"": 40}, ""c2"": {""len"": 5}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""cvi_len"": 5, ""roc_len"": 15}}",43.0,101.0,72.0,34,0.2960141516363233
dpo_signals,j_tpo_signals,chaikin_volatility_volume_signals,mcginley_dynamic_index,adx_dmi_exit,chop,A,146,57.26930302875779,0.3922555001969711,0.3150684931506849,1.736145525432249,3.526085190751296,20.507367700366785,11.7376965500681,3.8019906877896,4.879092144227013,0.0523840843408477,7,5.261814571271238,0.7516877958958911,0.4285714285714285,2.4075852232564614,5.668352795913078,91.15362656156096,2.0000000000000053,0.925820099772555,2.6309072856356117,0.5701455190723719,62.531117600029035,0.0841471378286831,44,1.0,3.0,1.5,2.0,0.05,"{""base"": {""mci_length"": 140}, ""c1"": {""len"": 50}, ""c2"": {""ema_len"": 200, ""len"": 263}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""cvi_len"": 12, ""roc_len"": 10}}",95.0,50.0,72.5,35,0.36724619655857366
dspo_signals,bears_bulls_impulse_signals,choppiness_index_volume_signals,rma_baseline,adx_dmi_exit,chop,A,154,54.89233375921812,0.3564437257092085,0.3831168831168831,1.672359993315472,3.459293993872364,20.90504127395832,9.175236101557694,3.1583068853158385,5.982661715909301,0.0473654483594151,5,5.800000000000003,1.1600000000000006,0.6,3.9000000000000177,9.33888723643322,,1.9999999999999885,0.9999999999999936,2.9000000000000186,0.448275862068966,60.69233375921811,0.095563964025672,10,1.0,2.6,1.5,2.0,0.05,"{""base"": {""ma_length"": 11}, ""c1"": {""len"": 14}, ""c2"": {""length"": 5}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ci_threshold"": 50.127885, ""length"": 7}}",106.0,46.0,76.0,36,0.3314344220708111
polychromatic_momentum_signals,fx_sniper_ergodic_cci_signals,variance_volume_signals,wma_baseline,adx_dmi_exit,chop,A,283,91.38888505281712,0.322928922448117,0.4169611307420495,1.823705398893035,3.933286626073782,15.376231405007983,7.435542719598047,2.837526518901201,12.290815680735871,0.0235258368537645,8,2.938776301760129,0.3673470377200161,0.5,2.2112473476468386,4.675498122620027,12.781292552879624,2.4262396177539323,1.4560061830244726,1.2112473476468382,0.7315970251673442,94.32766135457726,0.0311549789272659,10,1.0,2.15,1.5,2.0,0.05,"{""base"": {""ma_length"": 11}, ""c1"": {""len"": 14}, ""c2"": {""cci_length"": 14, ""ema1_length"": 5, ""ema2_length"": 6, ""trigger_length"": 4}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 19, ""filter_lookback"": 16, ""hline"": 0, ""lookback"": 57}}",16.0,138.0,77.0,37,0.29791961880971957
kuskus_starlight_signals,volatility_quality_signals,waddah_attar_explosion_volume_signals,fantail_vma,adx_dmi_exit,chop,A,242,75.13206894532382,0.3104630948153877,0.371900826446281,1.645155992908229,3.1086681288706006,15.6448710712872,12.940177790922242,4.364255285340671,5.806107934469824,0.0399296870445989,11,11.340801804718218,1.030981982247111,0.5454545454545454,3.691828654101028,8.462917496654113,67.56923454393724,1.4501818792044077,0.5944940600879431,7.820261697753359,0.2645315606125742,86.47287075004202,0.1311486678579212,32,1.0,3.0,1.5,2.0,0.05,"{""base"": {""fma_adx_length"": 2, ""fma_ma_length"": 11, ""fma_weighting"": 12}, ""c1"": {""index_smooth"": 0.7, ""price_smooth"": 0.7, ""range_periods"": 24}, ""c2"": {""atr_pct"": 0.092464, ""smooth"": 12}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""bbLen"": 3, ""bbStd"": 2, ""fastEma"": 5, ""sensitivity"": 281, ""slowEma"": 21}}",31.0,127.0,79.0,38,0.28545379117699027
j_tpo_signals,linreg_slope_signals,efficiency_ratio_volume_signals,fantail_vma,adx_dmi_exit,chop,A,103,51.39492275118174,0.498979832535745,0.3883495145631068,2.130771387564471,4.679091678429175,23.105418945106003,8.02240675669724,2.505362943743767,6.406421951651404,0.0564258071568621,4,4.327980238141031,1.0819950595352577,0.5,3.940164493902795,8.139238386806497,46.00689019593603,1.000000000000001,0.5000000000000007,4.327980238141025,0.6700585123848967,55.72290298932277,0.0776696834867043,29,1.0,2.9,1.5,2.0,0.05,"{""base"": {""fma_adx_length"": 4, ""fma_ma_length"": 39, ""fma_weighting"": 19}, ""c1"": {""ema_len"": 200, ""len"": 49}, ""c2"": {""length"": 14, ""r2_floor"": 0.246569}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""er_threshold"": 0.3, ""length"": 8}}",134.0,26.0,80.0,39,0.4739705288973476
kuskus_starlight_signals,dpo_signals,choppiness_index_volume_signals,rma_baseline,adx_dmi_exit,chop,A,121,51.68389574237365,0.4271396342344929,0.3305785123966942,1.841239411171745,3.867738924440753,21.620881402483707,6.890603860895098,2.5380761878747804,7.500633730475379,0.0580451600427718,5,7.221381403844854,1.4442762807689706,0.6,5.060106770195342,10.762280438876743,691.884617245483,1.77861859615515,0.8940447473000264,4.060106770195339,0.4154329805101731,58.90527714621851,0.1225931148056475,13,1.0,3.0,1.5,2.0,0.05,"{""base"": {""ma_length"": 20}, ""c1"": {""index_smooth"": 0.7, ""price_smooth"": 0.7, ""range_periods"": 16}, ""c2"": {""len"": 41}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ci_threshold"": 50.127885, ""length"": 140}}",131.0,38.0,84.5,40,0.4021303305960955
lemantrend_signals,rex_oscillator_signals,damiani_volatmeter_volume_signals,lsma_baseline,adx_dmi_exit,chop,A,150,55.7316580937164,0.3715443872914426,0.42,1.9298197286037664,4.131620542251974,18.340464472513652,8.019155403452682,3.0274592694328835,6.949816444475049,0.044857807671828,12,6.211148639400733,0.517595719950061,0.4166666666666667,1.9876443698947397,4.682359714059268,46.512182118383485,1.999999999999993,0.9238110600706284,3.1055743197003776,0.402502040305577,61.94280673311714,0.100272315172312,50,1.0,2.5,1.5,2.0,0.05,"{""base"": {""length"": 20, ""lsma_offset"": 0}, ""c1"": {""fast_period"": 34, ""medium_period"": 210, ""slow_period"": 16, ""smooth"": 2}, ""c2"": {""almaOffset"": 0.85, ""almaSigma"": 6, ""framaFast"": 34, ""framaSlow"": 89, ""jurikPhase"": 1, ""jurikPower"": 1, ""lsOffset"": 0, ""modFBW"": 0.5, ""modFilter"": 0.8, ""sigAlmaOff"": 0.85, ""sigAlmaSig"": 6, ""sigFramaFast"": 34, ""sigFramaSlow"": 89, ""sigJurikPhase"": 1, ""sigJurikPower"": 1, ""sigLsOff"": 0, ""sigModFBW"": 0.5, ""sigModFilter"": 0.8, ""sigSmooth"": 22, ""sigVolAdj"": 10, ""smooth"": 17, ""volAdj"": 10}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""lag"": 1.4, ""sedimentation"": 142, ""threshold"": 1.4, ""viscosity"": 6}}",103.0,67.0,85.0,41,0.3465350836530452
waddah_attar_explosion_signals,center_of_gravity_signals,variance_volume_signals,wma_baseline,adx_dmi_exit,chop,A,362,93.32572633259426,0.2578058738469455,0.3784530386740331,1.5368969728080852,3.0522717022102195,14.50478126273124,10.091666092133686,3.0022338934860993,9.247801649456116,0.0208945601242963,17,4.6304064832570475,0.2723768519562969,0.4117647058823529,1.5133719689985683,2.973056862578117,21.91686435337237,4.385592549963168,2.096865304598036,1.0558223160279527,0.4211293343361869,97.95613281585132,0.0472702050412891,12,1.0,1.95,1.5,2.0,0.05,"{""base"": {""ma_length"": 200}, ""c1"": {""bbLen"": 2, ""bbStd"": 2, ""fastEma"": 25, ""sensitivity"": 185, ""slowEma"": 9}, ""c2"": {""length"": 10, ""signal_length"": 4}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 12, ""filter_lookback"": 25, ""hline"": 0, ""lookback"": 16}}",12.0,162.0,87.0,42,0.23279657020854808
coral_signals,hieken_ashi_smoothed_signals,variance_volume_signals,ema_baseline,adx_dmi_exit,chop,A,156,56.26406431664869,0.3606670789528762,0.358974358974359,1.7618197675938905,3.543877003703644,17.842628821405537,7.302297145376762,2.330830736102026,7.704981486855907,0.051542668223879,7,5.255831507641956,0.7508330725202794,0.4285714285714285,2.5260088231175777,5.91460700372415,60.40090559707539,0.9999999999999982,0.5454219017590969,5.2558315076419655,0.5517680686268994,61.51989582429065,0.0854330365359092,5,1.0,2.9,1.5,2.0,0.05,"{""base"": {""ma_length"": 16}, ""c1"": {""const_d"": 2, ""smooth_period"": 10}, ""c2"": {""alma_offset1"": 0.85, ""alma_offset2"": 0.85, ""alma_sigma1"": 6, ""alma_sigma2"": 6, ""ama_smooth1"": 0.181, ""ama_smooth2"": 0.181, ""frama_t1_a"": 1, ""frama_t1_b"": 168, ""frama_t2_a"": 1, ""frama_t2_b"": 168, ""lsma_offset1"": 0, ""lsma_offset2"": 0, ""ma_len1"": 8, ""ma_len2"": 6, ""vol_factor1"": 2.335389, ""vol_factor2"": 1.010934}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 28, ""filter_lookback"": 20, ""hline"": 0, ""lookback"": 16}}",101.0,74.0,87.5,43,0.33565777531447877
dspo_signals,fx_sniper_ergodic_cci_signals,damiani_volatmeter_volume_signals,wma_baseline,adx_dmi_exit,chop,A,120,47.64412252311472,0.3970343543592893,0.4166666666666667,1.8008314955982052,3.896450755252754,26.67793004311392,6.582065103629411,2.1110300567088047,7.238476340327189,0.0556207116358235,13,13.835321358868669,1.0642554891437437,0.6153846153846154,3.905682667664822,9.36957345243469,158.3756758011882,2.7614701745760577,1.177963201447474,5.010128838705518,0.1915387385130248,61.47944388198337,0.2250397935515992,9,1.0,2.65,1.5,2.0,0.05,"{""base"": {""ma_length"": 37}, ""c1"": {""len"": 14}, ""c2"": {""cci_length"": 11, ""ema1_length"": 5, ""ema2_length"": 3, ""trigger_length"": 9}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""lag"": 1.4, ""sedimentation"": 50, ""threshold"": 1.725985, ""viscosity"": 6}}",166.0,13.0,89.5,44,0.37202505072089187
volatility_quality_signals,waddah_attar_explosion_signals,variance_volume_signals,fantail_vma,adx_dmi_exit,chop,A,131,53.23261852073697,0.4063558665705112,0.4122137404580153,1.935844281129929,4.384065953721996,18.99838428678319,8.627851509336747,3.1121556072810304,6.169857984126241,0.0441458651725832,5,2.736688799393225,0.547337759878645,0.4,2.3939149323588835,5.227275400015392,26.2264982761662,1.623769356726425,0.8528337380572784,1.6853925639479266,0.8587019468640511,55.9693073201302,0.0488962420731788,13,1.0,2.35,1.5,2.0,0.05,"{""base"": {""fma_adx_length"": 2, ""fma_ma_length"": 6, ""fma_weighting"": 19}, ""c1"": {""atr_pct"": 0.075, ""smooth"": 12}, ""c2"": {""bbLen"": 200, ""bbStd"": 2, ""fastEma"": 25, ""sensitivity"": 281, ""slowEma"": 32}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 8, ""filter_lookback"": 57, ""hline"": 0, ""lookback"": 16}}",117.0,62.0,89.5,45,0.3813465629321138
bears_bulls_impulse_signals,dpo_signals,variance_volume_signals,ema_baseline,adx_dmi_exit,chop,A,127,48.695249767327695,0.3834271635222653,0.4015748031496063,1.7433588911156714,3.936908644946365,24.050989097722724,12.15206588227936,4.2549455620107,4.00715814405986,0.0466724636096271,4,5.818181818181821,1.4545454545454553,0.75,6.818181818181831,14.11067365901116,,0.9999999999999982,0.4999999999999991,5.818181818181832,0.3906250000000006,54.51343158550951,0.1067293261304867,47,1.1,2.5,1.5,2.0,0.05,"{""base"": {""ma_length"": 57}, ""c1"": {""length"": 3}, ""c2"": {""len"": 50}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 66, ""filter_lookback"": 2, ""hline"": 0, ""lookback"": 25}}",157.0,22.0,89.5,46,0.3584178598838679
polychromatic_momentum_signals,bears_bulls_impulse_signals,efficiency_ratio_volume_signals,alma_baseline,adx_dmi_exit,chop,A,161,59.59570499233066,0.3701596583374575,0.4472049689440994,2.0817942592111307,4.297566481733993,16.908421110338015,5.401884342251073,2.222826026189399,11.03239188706805,0.0495002114729518,8,7.585666034590112,0.948208254323764,0.625,6.04973928742006,8.869665112324643,31.82492537544182,1.4427996319249363,0.6210070400930849,5.257601864279355,0.3888913625445953,67.18137102692077,0.1129132364915625,2,1.0,2.95,1.5,2.0,0.05,"{""base"": {""length"": 11, ""offset"": 0.689461, ""sigma"": 17}, ""c1"": {""len"": 14}, ""c2"": {""length"": 11}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""er_threshold"": 0.562145, ""length"": 4}}",83.0,99.0,91.0,47,0.3451503546990601
dspo_signals,fx_sniper_ergodic_cci_signals,waddah_attar_explosion_volume_signals,frama_baseline,adx_dmi_exit,chop,A,141,52.90196977903821,0.3751912750286397,0.425531914893617,1.9829262400642795,4.0561153287501215,18.493027561998737,7.693988919051531,2.383484949116192,6.875753310229571,0.0567086634492148,3,0.9999999999999942,0.3333333333333314,0.3333333333333333,1.4999999999999956,2.291287847477905,,1.000000000000006,0.5773502691896292,0.9999999999999882,3.0000000000000178,53.9019697790382,0.0185521977044497,50,1.0,3.0,1.5,2.0,0.05,"{""base"": {""length"": 4}, ""c1"": {""len"": 17}, ""c2"": {""cci_length"": 17, ""ema1_length"": 5, ""ema2_length"": 2, ""trigger_length"": 6}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""bbLen"": 20, ""bbStd"": 2, ""fastEma"": 3, ""sensitivity"": 122, ""slowEma"": 4}}",119.0,66.0,92.5,48,0.35018197139024226
mama_fama_signals,dpo_signals,waddah_attar_explosion_volume_signals,kama_baseline,adx_dmi_exit,chop,A,100,47.042185242596304,0.470421852425963,0.42,1.9874278165819828,4.656797521857646,26.99417093663426,7.804792520035163,2.441184288339666,6.027346034098593,0.0531437897093326,7,0.7575662978592623,0.1082237568370374,0.2857142857142857,1.1785688006101298,1.0367218025514384,5.070925528371101,4.242433702140725,2.346429778509534,0.1785688006101299,3.300041207039599,47.799751540455574,0.0158487496994224,11,1.0,2.5,1.5,2.0,0.05,"{""base"": {""fast_length"": 2, ""length"": 12, ""slow_length"": 30}, ""c1"": {""fast_limit"": 0.5, ""slow_limit"": 0.05}, ""c2"": {""len"": 50}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""bbLen"": 132, ""bbStd"": 2, ""fastEma"": 7, ""sensitivity"": 80, ""slowEma"": 40}}",175.0,11.0,93.0,49,0.4454125487875656
qqe_mod_signals,lemantrend_signals,variance_volume_signals,frama_baseline,adx_dmi_exit,chop,A,125,46.48754173897804,0.3719003339118243,0.488,1.7937753313934175,4.41171593512231,33.14240193257293,7.944493911697915,2.3706030949444648,5.8515422449411405,0.0376444942996998,8,6.216254107773177,0.7770317634716472,0.625,3.4533849770980325,9.13357816394048,45.82231209286755,1.533745892226834,0.7375954566971892,4.052988268315976,0.2815200230974635,52.70379584675121,0.1179469904947342,27,1.0,1.75,1.5,2.0,0.05,"{""base"": {""length"": 28}, ""c1"": {""fast_factor"": 1.61, ""rsi_len"": 5, ""rsi_period"": 11}, ""c2"": {""fast_period"": 18, ""medium_period"": 21, ""slow_period"": 11, ""smooth"": 3}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 28, ""filter_lookback"": 200, ""hline"": 0, ""lookback"": 16}}",183.0,4.0,93.5,50,0.3468910302734269
aroon_signals,center_of_gravity_signals,variance_volume_signals,fantail_vma,adx_dmi_exit,chop,A,203,63.244730812833126,0.311550398092774,0.4679802955665024,1.7988111726864444,4.193637035616548,15.822812215853189,6.4323740285844835,2.138547260093757,9.832253306754744,0.0260891299368961,12,3.285237730677136,0.2737698108897613,0.4166666666666667,1.6617109848293312,3.4502115855996154,9.642842574349144,1.9647622693228612,0.9135827781693472,1.6720790000763632,0.5022467581546723,66.52996854351028,0.0493798178865605,3,1.0,1.65,1.5,2.0,0.05,"{""base"": {""fma_adx_length"": 2, ""fma_ma_length"": 11, ""fma_weighting"": 28}, ""c1"": {""length"": 25}, ""c2"": {""length"": 10, ""signal_length"": 9}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 12, ""filter_lookback"": 57, ""hline"": 0, ""lookback"": 25}}",67.0,122.0,94.5,51,0.2865410944543766
