generation,block,pair,state,n_runs,median,mean,longest,share
g4_twoscore4,oos,AUDCAD,trending,22,28.0,31.727272727272727,108,0.25354159099164547
g4_twoscore4,oos,AUDCAD,ranging,20,19.0,33.7,117,0.244823828550672
g4_twoscore4,oos,AUDCHF,ranging,24,26.5,43.125,121,0.37595350526698146
g4_twoscore4,oos,AUDCHF,neither,22,18.0,20.136363636363637,52,0.16091536505630222
g4_twoscore4,oos,AUDCHF,trend-in-range,25,13.0,14.8,36,0.13439883763167454
g4_twoscore4,oos,AUDCHF,trending,28,26.0,32.32142857142857,198,0.3287322920450418
g4_twoscore4,oos,AUDJPY,trend-in-range,32,20.0,22.78125,61,0.26480203414456954
g4_twoscore4,oos,AUDJPY,trending,32,16.5,25.75,123,0.2993098438067563
g4_twoscore4,oos,AUDJPY,ranging,27,26.0,30.14814814814815,102,0.295677442789684
g4_twoscore4,oos,AUDJPY,neither,23,14.0,16.782608695652176,50,0.1402106792589902
g4_twoscore4,oos,AUDNZD,ranging,18,29.0,57.44444444444444,260,0.3755902651652743
