c1,c2,vol,base,exit_ind,slice,mode,crosses_label,expectancy_R,total_R,profit_factor,win_rate,sharpe,sortino,max_dd_R,ulcer_R,calmar,n_blind,n_w2,n_w3,risk_atr_len,risk_atr_mult,risk_be_pct,risk_tp_mult,risk_trail_arm,risk_trail_mult,ip2,ip1,risk1,stage,stage_w1,cheap_gain_R,base_R_w1w2,final_R_w1w2,cheap_ip,cheap_risk,cheap_ip_w1,cheap_risk_w1,cheap_gain_R_w1,resumed,src_file,floor_p5,W1_exp,W1_n,W1_pf,W2_exp,W2_n,W2_pf,W3_exp,W3_n,W3_pf,scored,margin_worst_R,margin_mean_R
mama_fama_signals,center_of_gravity_signals,fractal_dimension_volume_signals,ema_baseline,adx_dmi_exit,trend,A,False,-0.1169382009535811,-18.476235750665825,0.6793769106765878,0.2215189873417721,-2.5158687088617055,-19.679296645738074,20.14685520443827,12.302825922925988,-0.9170779043766386,158,90,68,4,1.0,0.05,1.85,1.6,1.3,"{""base"": {""ma_length"": 20}, ""c1"": {""fast_limit"": 0.616423, ""slow_limit"": 0.093691}, ""c2"": {""length"": 10, ""signal_length"": 4}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""fd_threshold"": 1.5, ""length"": 16}}","{""base"": {""ma_length"": 37}, ""c1"": {""fast_limit"": 0.405565, ""slow_limit"": 0.05}, ""c2"": {""length"": 4, ""signal_length"": 3}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""fd_threshold"": 1.5, ""length"": 3}}","{""atr_len"": 26, ""atr_mult"": 1.0, ""be_pct"": 0.05, ""tp_mult"": 2.55, ""trail_arm"": 1.0, ""trail_mult"": 1.25}",full,full,,0.0864722345724194,0.6370738703014348,,,,,,False,gate2_tuned_modeA_trend.csv,-0.079791769928434,0.5078455835830337,124,3.245469012095884,-0.1399553165912651,90,0.6419016030633851,-0.0864743714331171,68,0.7380895098437861,True,0.006682601504683111,0.033423074083757096
dpo_signals,fx_sniper_ergodic_cci_signals,variance_volume_signals,frama_baseline,adx_dmi_exit,trend,A,False,-0.1084377425990645,-59.85763391468362,0.6947488650910807,0.161231884057971,-2.246586608028229,-13.274443427903948,63.02703665655082,37.10956155793988,-0.9497136005435568,552,276,276,34,1.0,0.15,2.95,1.0,1.55,"{""base"": {""length"": 12}, ""c1"": {""len"": 50}, ""c2"": {""cci_length"": 17, ""ema1_length"": 6, ""ema2_length"": 3, ""trigger_length"": 3}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 5, ""filter_lookback"": 37, ""hline"": 0, ""lookback"": 11}}","{""base"": {""length"": 12}, ""c1"": {""len"": 62}, ""c2"": {""cci_length"": 17, ""ema1_length"": 2, ""ema2_length"": 2, ""trigger_length"": 9}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 12, ""filter_lookback"": 200, ""hline"": 0, ""lookback"": 7}}","{""atr_len"": 18, ""atr_mult"": 1.0, ""be_pct"": 0.01, ""tp_mult"": 2.95, ""trail_arm"": 2.0, ""trail_mult"": 1.4}",full,full,,0.062788317559331,0.2838897820767647,,,,,,False,gate2_tuned_modeA_trend.csv,-0.079791769928434,0.3801437426002163,264,2.5415627980279063,-0.0863953240675298,276,0.7519815628988931,-0.1304801611305992,276,0.6396967237272174,True,0.006603554139095802,0.0286459726706305
volatility_quality_signals,dpo_signals,variance_volume_signals,kama_baseline,adx_dmi_exit,trend,A,False,-0.1289983520408169,-22.703709959183776,0.6756612862973747,0.1704545454545454,-2.52128615791875,,30.122472209474264,18.102811373067308,-0.7537133672595072,176,94,82,22,1.0,0.01,3.0,1.8,1.95,"{""base"": {""fast_length"": 2, ""length"": 28, ""slow_length"": 16}, ""c1"": {""atr_pct"": 0.49345, ""smooth"": 10}, ""c2"": {""len"": 142}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 19, ""filter_lookback"": 200, ""hline"": 0, ""lookback"": 20}}","{""base"": {""fast_length"": 13, ""length"": 19, ""slow_length"": 30}, ""c1"": {""atr_pct"": 0.075, ""smooth"": 28}, ""c2"": {""len"": 27}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 4, ""filter_lookback"": 25, ""hline"": 0, ""lookback"": 25}}","{""atr_len"": 33, ""atr_mult"": 1.0, ""be_pct"": 0.05, ""tp_mult"": 2.95, ""trail_arm"": 2.0, ""trail_mult"": 1.25}",full,full,,0.1613733966683165,0.8607316870765885,,,,,,False,gate2_tuned_modeA_trend.csv,-0.079791769928434,0.4588154822101583,104,2.6742740403458387,-0.1663115281128632,94,0.5991465732664326,-0.0862247111777394,82,0.7719217317233988,True,0.006432941249305407,0.0464763497168673
dpo_signals,coral_signals,variance_volume_signals,sma_baseline,adx_dmi_exit,trend,A,False,-0.0959665218134307,-28.406090456775495,0.7442887984981061,0.1824324324324324,-1.888744743879475,-19.763608644310818,31.18035005052324,19.49921885283393,-0.9110253865254092,296,120,176,34,1.0,0.01,3.0,2.0,1.9,"{""base"": {""length"": 20}, ""c1"": {""len"": 142}, ""c2"": {""const_d"": 2, ""smooth_period"": 19}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 10, ""filter_lookback"": 16, ""hline"": 0, ""lookback"": 25}}","{""base"": {""length"": 20}, ""c1"": {""len"": 94}, ""c2"": {""const_d"": 11, ""smooth_period"": 100}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 12, ""filter_lookback"": 16, ""hline"": 0, ""lookback"": 25}}","{""atr_len"": 36, ""atr_mult"": 1.0, ""be_pct"": 0.01, ""tp_mult"": 2.9, ""trail_arm"": 1.3, ""trail_mult"": 1.35}",full,full,,0.1847436280636188,0.4647073418357696,,,,,,False,gate2_tuned_modeA_trend.csv,-0.079791769928434,0.3949327597114409,132,2.3513175761487486,-0.086157967327411,120,0.7779898208303719,-0.1026541725993532,176,0.7199626371401666,True,0.006366197398977008,0.01461430003494811
bears_bulls_impulse_signals,dspo_signals,efficiency_ratio_volume_signals,t3_baseline,adx_dmi_exit,trend,A,False,-0.1019699112466282,-18.76246366937959,0.7177382741739284,0.2282608695652173,-2.0735090648705774,-18.60032873517067,22.394567880024827,13.82415135611809,-0.8378131594186754,184,130,54,2,1.0,0.01,2.05,1.0,1.75,"{""base"": {""length"": 28, ""volume_factor"": 0.567792}, ""c1"": {""length"": 5}, ""c2"": {""len"": 17}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""er_threshold"": 0.369854, ""length"": 10}}","{""base"": {""length"": 10, ""volume_factor"": 0.567792}, ""c1"": {""length"": 13}, ""c2"": {""len"": 92}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""er_threshold"": 0.3, ""length"": 43}}","{""atr_len"": 33, ""atr_mult"": 1.15, ""be_pct"": 0.01, ""tp_mult"": 2.9, ""trail_arm"": 1.15, ""trail_mult"": 1.1}",full,full,,0.1346783289487249,0.7566739266280196,,,,,,False,gate2_tuned_modeA_trend.csv,-0.079791769928434,0.503155167455847,116,3.515279559725575,-0.0861265573490002,130,0.769777584290807,-0.1401113187779546,54,0.575864556146155,True,0.006334787420566201,0.0333271681350434
kalman_filter_signals,parabolic_sar_signals,variance_volume_signals,sma_baseline,adx_dmi_exit,trend,A,False,-0.1123656063494387,-29.664520076251833,0.680283255833893,0.2348484848484848,-2.6352542595736392,-43.481157881476165,36.628875216049344,21.128317887125565,-0.8098670762146143,264,148,116,4,1.0,0.01,1.3,1.65,1.0,"{""base"": {""length"": 25}, ""c1"": {""k"": 1, ""sharpness"": 1}, ""c2"": {""sar_increment"": 0.016223, ""sar_maximum"": 0.070224, ""sar_start"": 0.037476}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 19, ""filter_lookback"": 20, ""hline"": 0, ""lookback"": 132}}","{""base"": {""length"": 20}, ""c1"": {""k"": 1, ""sharpness"": 10}, ""c2"": {""sar_increment"": 0.007022, ""sar_maximum"": 0.106734, ""sar_start"": 0.010673}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 2, ""filter_lookback"": 87, ""hline"": 0, ""lookback"": 132}}","{""atr_len"": 2, ""atr_mult"": 1.0, ""be_pct"": 0.02, ""tp_mult"": 2.3, ""trail_arm"": 1.8, ""trail_mult"": 1.3}",full,full,,0.2081725189420063,0.7335001133195286,,,,,,False,gate2_tuned_modeA_trend.csv,-0.079791769928434,0.4979286380600377,112,3.162650183268785,-0.1330252742663744,148,0.6470703599354326,-0.0860067196967968,116,0.730357311220853,True,0.006214949768362801,0.0297242270531516
laguerre_filter_signals,price_momentum_oscillator_signals,waddah_attar_explosion_volume_signals,alma_baseline,adx_dmi_exit,trend,A,False,-0.0980102832974222,-21.1702211922432,0.74339125827584,0.2129629629629629,-2.03169183910666,,28.07708494764564,17.562656395996466,-0.7540035310545441,216,148,68,2,1.0,0.01,2.65,1.75,2.0,"{""base"": {""length"": 9, ""offset"": 0.85, ""sigma"": 6}, ""c1"": {""alpha"": 0.02}, ""c2"": {""s1"": 230, ""s2"": 37, ""sig"": 10}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""bbLen"": 37, ""bbStd"": 4, ""fastEma"": 7, ""sensitivity"": 122, ""slowEma"": 6}}","{""base"": {""length"": 9, ""offset"": 0.129192, ""sigma"": 6}, ""c1"": {""alpha"": 0.02}, ""c2"": {""s1"": 350, ""s2"": 20, ""sig"": 10}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""bbLen"": 200, ""bbStd"": 20, ""fastEma"": 200, ""sensitivity"": 23, ""slowEma"": 6}}","{""atr_len"": 32, ""atr_mult"": 1.0, ""be_pct"": 0.2, ""tp_mult"": 2.6, ""trail_arm"": 1.6, ""trail_mult"": 1.1}",full,full,,0.0068069569918092,1.8220671524457128,,,,,,False,gate2_tuned_modeA_trend.csv,-0.079791769928434,0.5900155638776453,104,3.5045558629908236,-0.0859227675287161,148,0.7788422679260869,-0.1243184058528412,68,0.6618539360802713,True,0.006130997600282101,0.02532881676234465
center_of_gravity_signals,ehlers_reverse_ema_signals,variance_volume_signals,super_smoother_2pole_baseline,adx_dmi_exit,chop,B,False,-0.0850246388461189,-13.859016131917386,0.8474922802279649,0.2699386503067484,-1.1673810865015732,-4.669776954488744,17.75681343073628,11.165968904563584,-0.7804900460308957,163,94,69,10,1.2,0.05,2.35,2.0,1.5,"{""base"": {""cutoff_period"": 65}, ""c1"": {""length"": 8, ""signal_length"": 2}, ""c2"": {""alpha"": 0.123285}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 100, ""filter_lookback"": 25, ""hline"": 0, ""lookback"": 25}}","{""base"": {""cutoff_period"": 150}, ""c1"": {""length"": 66, ""signal_length"": 3}, ""c2"": {""alpha"": 0.035112}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 28, ""filter_lookback"": 132, ""hline"": 0, ""lookback"": 16}}","{""atr_len"": 35, ""atr_mult"": 1.05, ""be_pct"": 0.05, ""tp_mult"": 1.75, ""trail_arm"": 2.0, ""trail_mult"": 1.5}",full,full,,-0.0018945601768041,0.4425333465957425,,,,,,False,gate2_tuned_modeB.csv,-0.0550301260173602,0.4244465817624132,108,2.000068259479248,-0.1025966009720181,94,0.8120456039810515,-0.0610860237760533,69,0.8934638924608289,True,0.006055897758693099,0.026811186356675502
dspo_signals,relative_vigor_index_signals,waddah_attar_explosion_volume_signals,rma_baseline,adx_dmi_exit,chop,B,False,-0.0890748521604761,-16.567922501848567,0.8317013301860585,0.2150537634408602,-1.156935487286204,-4.267269711481656,22.2634759223516,13.546975204519528,-0.7441750138043389,186,108,78,33,1.0,0.05,1.55,2.0,1.5,"{""base"": {""ma_length"": 25}, ""c1"": {""len"": 40}, ""c2"": {""len"": 43}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""bbLen"": 20, ""bbStd"": 2, ""fastEma"": 20, ""sensitivity"": 427, ""slowEma"": 6}}","{""base"": {""ma_length"": 20}, ""c1"": {""len"": 26}, ""c2"": {""len"": 10}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""bbLen"": 37, ""bbStd"": 13, ""fastEma"": 200, ""sensitivity"": 23, ""slowEma"": 49}}","{""atr_len"": 2, ""atr_mult"": 1.0, ""be_pct"": 0.05, ""tp_mult"": 3.0, ""trail_arm"": 2.0, ""trail_mult"": 1.5}",full,full,,0.0459123668461797,0.2945948356090237,,,,,,False,gate2_tuned_modeB.csv,-0.0550301260173602,0.3775129176219023,123,1.9043664072657152,-0.0610046082729041,108,0.8821676118372342,-0.1279413436971143,78,0.7653524623636633,True,0.005974482255543895,0.039442849967649
schaff_trend_cycle_signals,fisher_transform_signals,efficiency_ratio_volume_signals,vidya,adx_dmi_exit,chop,B,False,-0.0713682784017418,-28.904152752705464,0.8623352008076393,0.2345679012345679,-0.9524392264246294,-3.4556292770786237,34.503600303595306,19.630062620204797,-0.8377141080460994,405,270,135,16,1.0,0.05,2.65,2.0,1.5,"{""base"": {""vda_length"": 4}, ""c1"": {""cycleLen"": 10, ""d1"": 3, ""d2"": 3, ""lowerBand"": 20, ""macdFast"": 23, ""macdSlow"": 50, ""stc_midline"": 94, ""upperBand"": 7}, ""c2"": {""length"": 8}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""er_threshold"": 0.369854, ""length"": 10}}","{""base"": {""vda_length"": 13}, ""c1"": {""cycleLen"": 19, ""d1"": 4, ""d2"": 3, ""lowerBand"": 2, ""macdFast"": 19, ""macdSlow"": 41, ""stc_midline"": 50, ""upperBand"": 75}, ""c2"": {""length"": 2}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""er_threshold"": 0.3, ""length"": 4}}","{""atr_len"": 2, ""atr_mult"": 1.05, ""be_pct"": 0.05, ""tp_mult"": 2.25, ""trail_arm"": 2.0, ""trail_mult"": 1.5}",full,full,,0.0947484256023516,0.3121439674844393,,,,,,False,gate2_tuned_modeB.csv,-0.0550301260173602,0.2532354378421338,345,1.639193939132492,-0.0765583947448933,270,0.8484381812139588,-0.060988045715439,135,0.8880958185657462,True,0.005957919698078795,0.013743094212805944
volatility_quality_signals,fx_sniper_ergodic_cci_signals,chaikin_volatility_volume_signals,hma_baseline,adx_dmi_exit,trend,A,False,-0.1033790752642347,-33.288062235083586,0.7350615381686757,0.1832298136645962,-1.9666347075443191,-25.65855413549272,38.61039017316397,21.027767629244853,-0.8621529615678515,322,202,120,32,1.0,0.01,3.0,1.65,2.0,"{""base"": {""ma_length"": 57}, ""c1"": {""atr_pct"": 0.040025, ""smooth"": 28}, ""c2"": {""cci_length"": 14, ""ema1_length"": 6, ""ema2_length"": 3, ""trigger_length"": 22}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""cvi_len"": 19, ""roc_len"": 12}}","{""base"": {""ma_length"": 87}, ""c1"": {""atr_pct"": 0.0075, ""smooth"": 28}, ""c2"": {""cci_length"": 14, ""ema1_length"": 5, ""ema2_length"": 4, ""trigger_length"": 33}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""cvi_len"": 19, ""roc_len"": 10}}","{""atr_len"": 39, ""atr_mult"": 1.0, ""be_pct"": 0.01, ""tp_mult"": 2.95, ""trail_arm"": 1.25, ""trail_mult"": 1.2}",full,full,,0.0995974725248375,0.4696312719616845,,,,,,False,gate2_tuned_modeA_trend.csv,-0.079791769928434,0.435700794300702,230,2.681884381461983,-0.0857009734395655,202,0.7783368730614538,-0.1331372133357612,120,0.6639775695519672,True,0.0059092035111315,0.029627323459229346
center_of_gravity_signals,price_momentum_oscillator_signals,volatility_ratio_volume_signals,mcginley_dynamic_index,adx_dmi_exit,chop,B,False,-0.0868992145095062,-16.858447614844213,0.8562895685893389,0.2525773195876288,-1.0506289567294158,-5.27546925792454,23.41817508904233,10.867557072120452,-0.719887333267591,194,87,107,3,1.0,0.05,2.85,2.0,1.5,"{""base"": {""mci_length"": 61}, ""c1"": {""length"": 12, ""signal_length"": 20}, ""c2"": {""s1"": 43, ""s2"": 25, ""sig"": 10}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""length"": 17}}","{""base"": {""mci_length"": 40}, ""c1"": {""length"": 19, ""signal_length"": 2}, ""c2"": {""s1"": 28, ""s2"": 20, ""sig"": 10}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""length"": 140}}","{""atr_len"": 18, ""atr_mult"": 1.0, ""be_pct"": 0.05, ""tp_mult"": 1.45, ""trail_arm"": 2.0, ""trail_mult"": 1.5}",full,full,,-0.0213070790511185,0.5389120668577853,,,,,,False,gate2_tuned_modeB.csv,-0.0550301260173602,0.2522278529533328,106,1.6033362903231358,-0.1189383071387447,87,0.7968966923797571,-0.0608487373249852,107,0.9018876590922588,True,0.005818611307624996,0.034863396214504745
fisher_transform_signals,dspo_signals,waddah_attar_explosion_volume_signals,ema_baseline,adx_dmi_exit,trend,A,False,-0.0961772369757102,-22.120764504413355,0.5969725563337607,0.3217391304347826,-3.0812915818865574,-9.49816275734514,21.62076450441336,10.321459879416,-1.0231259167499802,230,108,122,43,1.0,0.18,2.95,1.0,0.6,"{""base"": {""ma_length"": 37}, ""c1"": {""length"": 28}, ""c2"": {""len"": 11}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""bbLen"": 200, ""bbStd"": 2, ""fastEma"": 37, ""sensitivity"": 150, ""slowEma"": 32}}","{""base"": {""ma_length"": 16}, ""c1"": {""length"": 100}, ""c2"": {""len"": 17}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""bbLen"": 37, ""bbStd"": 6, ""fastEma"": 5, ""sensitivity"": 649, ""slowEma"": 4}}","{""atr_len"": 2, ""atr_mult"": 1.0, ""be_pct"": 0.05, ""tp_mult"": 1.7, ""trail_arm"": 1.65, ""trail_mult"": 0.5}",full,full,,0.0338255282302077,0.3925841990270099,,,,,,False,gate2_tuned_modeA_trend.csv,-0.079791769928434,0.2216612115745067,150,2.461153367816368,-0.0855021324073023,108,0.6419225819910613,-0.1056273295444647,122,0.5571353780067156,True,0.005710362478868303,0.015772961047449505
parabolic_sar_signals,supertrend_signals,variance_volume_signals,mcginley_dynamic_index,adx_dmi_exit,trend,A,False,-0.1107905851734802,-37.44721778863633,0.6831706852548979,0.2248520710059171,-2.400398951877346,-15.180987526157365,45.96549546215315,22.637891247427643,-0.8146810430765277,338,258,80,4,1.0,0.01,2.05,1.35,0.9,"{""base"": {""mci_length"": 17}, ""c1"": {""sar_increment"": 0.02, ""sar_maximum"": 0.162226, ""sar_start"": 0.02}, ""c2"": {""atr_period"": 12, ""factor"": 4}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 12, ""filter_lookback"": 200, ""hline"": 0, ""lookback"": 25}}","{""base"": {""mci_length"": 11}, ""c1"": {""sar_increment"": 0.02, ""sar_maximum"": 0.070224, ""sar_start"": 0.02}, ""c2"": {""atr_period"": 19, ""factor"": 3}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 28, ""filter_lookback"": 16, ""hline"": 0, ""lookback"": 200}}","{""atr_len"": 29, ""atr_mult"": 1.0, ""be_pct"": 0.01, ""tp_mult"": 2.95, ""trail_arm"": 1.0, ""trail_mult"": 1.6}",full,full,,0.050805807662895,0.6623010042511597,,,,,,False,gate2_tuned_modeA_trend.csv,-0.079791769928434,0.3020727795199789,232,2.1762289922125535,-0.0853958042717432,258,0.7529518437069098,-0.192688753581582,80,0.4686682636177602,True,0.005604034343309208,0.059250508998228604
qqe_mod_signals,dpo_signals,volatility_ratio_volume_signals,rma_baseline,adx_dmi_exit,trend,A,False,-0.0975827861257396,-31.616822704739633,0.7128606578194397,0.2685185185185185,-2.202105582614453,-15.585821235440145,31.116822704739615,17.24160486105634,-1.016068478608642,324,150,174,6,1.0,0.06,2.95,1.0,1.8,"{""base"": {""ma_length"": 20}, ""c1"": {""fast_factor"": 1.61, ""rsi_len"": 6, ""rsi_period"": 6}, ""c2"": {""len"": 142}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""length"": 140}}","{""base"": {""ma_length"": 25}, ""c1"": {""fast_factor"": 1.305921, ""rsi_len"": 5, ""rsi_period"": 6}, ""c2"": {""len"": 62}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""length"": 140}}","{""atr_len"": 47, ""atr_mult"": 1.0, ""be_pct"": 0.12, ""tp_mult"": 3.0, ""trail_arm"": 1.8, ""trail_mult"": 0.65}",full,full,,0.1818634064275051,0.3509720641659087,,,,,,False,gate2_tuned_modeA_trend.csv,-0.079791769928434,0.4162322953068139,170,2.7111289091640978,-0.1118100569041564,150,0.6862830871130496,-0.0853178975236561,174,0.737942354886163,True,0.0055261275952220995,0.018772207285472256
donchian_breakout_signals,donchian_breakout_signals,chaikin_volatility_volume_signals,sma_baseline,adx_dmi_exit,trend,A,False,-0.1382147947564697,-35.106557868143305,0.6338842359853005,0.2125984251968504,-3.207394900511615,-37.437879795807106,37.01021282734624,19.080973538602713,-0.9485640634361238,254,84,170,3,1.0,0.01,3.0,1.0,1.9,"{""base"": {""length"": 25}, ""c1"": {""length"": 57}, ""c2"": {""length"": 11}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""cvi_len"": 19, ""roc_len"": 10}}","{""base"": {""length"": 200}, ""c1"": {""length"": 37}, ""c2"": {""length"": 5}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""cvi_len"": 19, ""roc_len"": 12}}","{""atr_len"": 50, ""atr_mult"": 1.0, ""be_pct"": 0.05, ""tp_mult"": 1.75, ""trail_arm"": 1.9, ""trail_mult"": 1.25}",full,full,,0.102681367831026,0.5022710472757292,,,,,,False,gate2_tuned_modeA_trend.csv,-0.079791769928434,0.3563395807682918,100,2.484748253201219,-0.0852024399989914,84,0.7488770189503406,-0.1644091347542824,170,0.585251918546769,True,0.0054106700705574,0.045014017448202895
dspo_signals,halftrend_signals,variance_volume_signals,mcginley_dynamic_index,adx_dmi_exit,trend,A,False,-0.0915697987374908,-36.9941986899463,0.7456486487405389,0.2400990099009901,-1.8611072828410855,-32.2280115286956,39.52412536892828,26.948801823334794,-0.935990318435462,404,318,86,3,1.0,0.12,3.0,1.75,2.0,"{""base"": {""mci_length"": 17}, ""c1"": {""len"": 26}, ""c2"": {""amplitude"": 216}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 5, ""filter_lookback"": 200, ""hline"": 0, ""lookback"": 87}}","{""base"": {""mci_length"": 11}, ""c1"": {""len"": 17}, ""c2"": {""amplitude"": 94}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 4, ""filter_lookback"": 200, ""hline"": 0, ""lookback"": 7}}","{""atr_len"": 50, ""atr_mult"": 1.0, ""be_pct"": 0.19, ""tp_mult"": 1.65, ""trail_arm"": 1.2, ""trail_mult"": 1.5}",full,full,,0.0914925796606303,0.7599362610786955,,,,,,False,gate2_tuned_modeA_trend.csv,-0.079791769928434,0.1940824832395062,354,1.748317304738522,-0.093296793962425,318,0.7397510484206036,-0.0851839326731992,86,0.7670294995709792,True,0.0053921627447652,0.009448593389378104
