day,pair,dir,size,entry,stop
2016-04-28,AUDCAD,-1,1.379090761880746,0.0,0.0
2016-04-28,AUDJPY,-1,2.758181523761492,0.0,0.0
2016-04-28,AUDNZD,-1,2.758181523761492,0.0,0.0
2016-04-28,CADJPY,1,0.4596969206269153,0.0,0.0
2016-04-28,CHFJPY,-1,0.4596969206269153,0.0,0.0
2016-04-28,EURCHF,1,0.4596969206269153,0.0,0.0
2016-04-28,EURNZD,1,0.4596969206269153,0.0,0.0
2016-04-28,NZDUSD,-1,0.4596969206269153,0.0,0.0
2016-04-29,AUDCAD,-1,1.7238634523509324,0.0,0.0
2016-04-29,AUDJPY,-1,3.447726904701865,0.0,0.0
2016-04-29,AUDNZD,-1,1.7238634523509324,0.0,0.0
2016-04-29,CADJPY,-1,1.7238634523509324,0.0,0.0
2016-04-29,CHFJPY,-1,0.5746211507836442,0.0,0.0
2016-04-29,EURCHF,1,0.5746211507836442,0.0,0.0
2016-05-02,AUDCAD,-1,1.379090761880746,0.0,0.0
2016-05-02,AUDJPY,-1,2.758181523761492,0.0,0.0
2016-05-02,AUDNZD,-1,2.758181523761492,0.0,0.0
2016-05-02,CADJPY,-1,1.379090761880746,0.0,0.0
2016-05-02,CHFJPY,-1,0.4596969206269153,0.0,0.0
2016-05-02,EURCHF,1,0.4596969206269153,0.0,0.0
2016-05-03,AUDCAD,-1,1.379090761880746,0.0,0.0
2016-05-03,AUDJPY,-1,2.758181523761492,0.0,0.0
2016-05-03,AUDNZD,-1,2.758181523761492,0.0,0.0
2016-05-03,CADJPY,-1,1.379090761880746,0.0,0.0
2016-05-03,CHFJPY,-1,0.4596969206269153,0.0,0.0
2016-05-03,EURCHF,1,0.4596969206269153,0.0,0.0
2016-05-03,NZDJPY,-1,1.379090761880746,0.0,0.0
2016-05-04,AUDCAD,-1,0.689545380940373,0.0,0.0
2016-05-04,AUDJPY,-1,2.068636142821119,0.0,0.0
2016-05-04,AUDNZD,-1,0.689545380940373,0.0,0.0
2016-05-04,CADJPY,-1,2.068636142821119,0.0,0.0
2016-05-04,CHFJPY,-1,0.689545380940373,0.0,0.0
2016-05-04,EURCHF,1,0.689545380940373,0.0,0.0
2016-05-04,NZDCHF,-1,0.689545380940373,0.0,0.0
2016-05-04,NZDJPY,-1,2.068636142821119,0.0,0.0
2016-05-05,AUDJPY,-1,2.2984846031345763,0.0,0.0
2016-05-05,AUDNZD,-1,0.7661615343781921,0.0,0.0
2016-05-05,CADJPY,-1,2.2984846031345763,0.0,0.0
2016-05-05,EURCHF,1,0.7661615343781921,0.0,0.0
2016-05-05,NZDCHF,-1,0.7661615343781921,0.0,0.0
2016-05-05,NZDJPY,-1,2.2984846031345763,0.0,0.0
2016-05-06,AUDJPY,-1,2.2984846031345763,0.0,0.0
2016-05-06,AUDNZD,-1,0.7661615343781921,0.0,0.0
2016-05-06,CADJPY,-1,2.2984846031345763,0.0,0.0
2016-05-06,EURCHF,1,0.7661615343781921,0.0,0.0
2016-05-06,NZDCHF,-1,0.7661615343781921,0.0,0.0
2016-05-06,NZDJPY,-1,2.2984846031345763,0.0,0.0
2016-05-09,AUDJPY,-1,0.8619317261754662,0.0,0.0
2016-05-09,AUDNZD,-1,0.8619317261754662,0.0,0.0
2016-05-09,CADJPY,-1,2.5857951785263986,0.0,0.0
2016-05-09,EURCHF,1,0.8619317261754662,0.0,0.0
2016-05-09,EURNZD,1,0.8619317261754662,0.0,0.0
2016-05-09,GBPNZD,1,2.5857951785263986,0.0,0.0
2016-05-09,NZDCHF,-1,0.8619317261754662,0.0,0.0
2016-05-09,NZDJPY,-1,2.5857951785263986,0.0,0.0
2016-05-10,AUDJPY,-1,0.6268594372185209,0.0,0.0
2016-05-10,AUDNZD,-1,0.6268594372185209,0.0,0.0
2016-05-10,CADJPY,-1,1.8805783116555623,0.0,0.0
2016-05-10,EURCHF,1,0.6268594372185209,0.0,0.0
2016-05-10,EURNZD,1,1.8805783116555623,0.0,0.0
2016-05-10,GBPNZD,1,1.8805783116555623,0.0,0.0
2016-05-10,NZDCHF,-1,0.6268594372185209,0.0,0.0
2016-05-10,NZDJPY,-1,1.8805783116555623,0.0,0.0
2016-05-10,NZDUSD,-1,0.6268594372185209,0.0,0.0
2016-05-11,AUDJPY,-1,0.689545380940373,0.0,0.0
2016-05-11,AUDNZD,-1,0.689545380940373,0.0,0.0
2016-05-11,CADJPY,-1,2.068636142821119,0.0,0.0
2016-05-11,EURJPY,-1,2.068636142821119,0.0,0.0
2016-05-11,EURNZD,1,2.068636142821119,0.0,0.0
2016-05-11,NZDCHF,-1,0.689545380940373,0.0,0.0
2016-05-11,NZDJPY,-1,2.068636142821119,0.0,0.0
2016-05-11,NZDUSD,-1,0.689545380940373,0.0,0.0
2016-05-11,USDCAD,-1,2.068636142821119,0.0,0.0
2016-05-12,AUDJPY,-1,0.689545380940373,0.0,0.0
2016-05-12,AUDNZD,-1,0.689545380940373,0.0,0.0
2016-05-12,CADJPY,-1,2.068636142821119,0.0,0.0
2016-05-12,EURGBP,-1,2.068636142821119,0.0,0.0
2016-05-12,EURJPY,-1,2.068636142821119,0.0,0.0
2016-05-12,EURNZD,1,2.068636142821119,0.0,0.0
2016-05-12,NZDCHF,-1,0.689545380940373,0.0,0.0
2016-05-12,NZDJPY,-1,2.068636142821119,0.0,0.0
2016-05-12,USDCAD,-1,2.068636142821119,0.0,0.0
2016-05-13,AUDJPY,-1,0.689545380940373,0.0,0.0
2016-05-13,AUDNZD,-1,0.689545380940373,0.0,0.0
2016-05-13,CADJPY,-1,2.068636142821119,0.0,0.0
2016-05-13,EURGBP,-1,2.068636142821119,0.0,0.0
2016-05-13,EURJPY,-1,2.068636142821119,0.0,0.0
2016-05-13,EURNZD,1,2.068636142821119,0.0,0.0
2016-05-13,GBPUSD,-1,0.689545380940373,0.0,0.0
2016-05-13,NZDCHF,-1,0.689545380940373,0.0,0.0
2016-05-13,NZDJPY,-1,2.068636142821119,0.0,0.0
2016-05-13,USDCAD,-1,2.068636142821119,0.0,0.0
2016-05-13,USDCHF,1,0.689545380940373,0.0,0.0
2016-05-16,AUDJPY,-1,0.689545380940373,0.0,0.0
2016-05-16,AUDNZD,-1,0.689545380940373,0.0,0.0
2016-05-16,CADCHF,1,0.689545380940373,0.0,0.0
2016-05-16,CADJPY,-1,2.068636142821119,0.0,0.0
2016-05-16,EURGBP,-1,2.068636142821119,0.0,0.0
2016-05-16,EURJPY,-1,2.068636142821119,0.0,0.0
2016-05-16,EURNZD,1,2.068636142821119,0.0,0.0
2016-05-16,GBPUSD,-1,0.689545380940373,0.0,0.0
2016-05-16,NZDJPY,-1,2.068636142821119,0.0,0.0
2016-05-16,USDCHF,1,0.689545380940373,0.0,0.0
2016-05-17,AUDJPY,-1,0.689545380940373,0.0,0.0
2016-05-17,AUDNZD,-1,0.689545380940373,0.0,0.0
2016-05-17,CADCHF,1,0.689545380940373,0.0,0.0
2016-05-17,CADJPY,-1,2.068636142821119,0.0,0.0
2016-05-17,EURGBP,-1,4.137272285642238,0.0,0.0
2016-05-17,EURJPY,-1,2.068636142821119,0.0,0.0
2016-05-17,EURNZD,1,2.068636142821119,0.0,0.0
2016-05-17,GBPUSD,-1,0.689545380940373,0.0,0.0
2016-05-17,NZDJPY,-1,2.068636142821119,0.0,0.0
2016-05-17,NZDUSD,1,0.689545380940373,0.0,0.0
2016-05-17,USDCHF,1,0.689545380940373,0.0,0.0
2016-05-18,AUDJPY,-1,1.0,0.0,0.0
2016-05-18,AUDNZD,-1,1.0,0.0,0.0
2016-05-18,CADCHF,1,1.0,0.0,0.0
2016-05-18,CADJPY,-1,3.0,0.0,0.0
2016-05-18,EURGBP,-1,6.0,0.0,0.0
2016-05-18,NZDJPY,-1,1.0,0.0,0.0
2016-05-18,NZDUSD,1,1.0,0.0,0.0
2016-05-18,USDCAD,1,3.0,0.0,0.0
2016-05-18,USDCHF,1,1.0,0.0,0.0
2016-05-19,AUDJPY,-1,1.0,0.0,0.0
2016-05-19,AUDNZD,-1,1.0,0.0,0.0
2016-05-19,CADCHF,1,1.0,0.0,0.0
2016-05-19,CADJPY,-1,3.0,0.0,0.0
2016-05-19,EURGBP,-1,1.0,0.0,0.0
2016-05-19,NZDJPY,-1,1.0,0.0,0.0
2016-05-19,USDCAD,1,3.0,0.0,0.0
2016-05-19,USDCHF,1,1.0,0.0,0.0
2016-05-20,AUDJPY,-1,1.0,0.0,0.0
2016-05-20,AUDNZD,-1,1.0,0.0,0.0
2016-05-20,CADJPY,-1,3.0,0.0,0.0
2016-05-20,EURGBP,-1,1.0,0.0,0.0
2016-05-20,NZDCHF,1,1.0,0.0,0.0
2016-05-20,NZDJPY,-1,1.0,0.0,0.0
2016-05-20,USDCAD,1,3.0,0.0,0.0
2016-05-23,AUDJPY,-1,1.0,0.0,0.0
2016-05-23,AUDNZD,-1,1.0,0.0,0.0
2016-05-23,CADJPY,-1,3.0,0.0,0.0
2016-05-23,EURUSD,-1,1.0,0.0,0.0
2016-05-23,NZDCHF,1,3.0,0.0,0.0
2016-05-23,NZDJPY,-1,1.0,0.0,0.0
2016-05-23,USDCAD,1,3.0,0.0,0.0
2016-05-24,AUDJPY,-1,1.0,0.0,0.0
2016-05-24,CADJPY,-1,3.0,0.0,0.0
2016-05-24,EURUSD,-1,1.0,0.0,0.0
2016-05-24,GBPUSD,1,1.0,0.0,0.0
2016-05-24,NZDCHF,1,3.0,0.0,0.0
2016-05-24,NZDJPY,-1,1.0,0.0,0.0
2016-05-24,USDCAD,1,3.0,0.0,0.0
2016-05-25,AUDJPY,-1,1.0,0.0,0.0
2016-05-25,CADCHF,1,1.0,0.0,0.0
2016-05-25,CADJPY,-1,3.0,0.0,0.0
2016-05-25,EURUSD,-1,1.0,0.0,0.0
2016-05-25,GBPUSD,1,1.0,0.0,0.0
2016-05-25,NZDCHF,1,3.0,0.0,0.0
2016-05-25,NZDJPY,-1,1.0,0.0,0.0
2016-05-25,USDCAD,1,3.0,0.0,0.0
2016-05-26,AUDJPY,-1,1.0,0.0,0.0
2016-05-26,AUDNZD,1,1.0,0.0,0.0
2016-05-26,AUDUSD,1,1.0,0.0,0.0
2016-05-26,CADCHF,1,1.0,0.0,0.0
2016-05-26,CADJPY,-1,3.0,0.0,0.0
2016-05-26,EURUSD,-1,1.0,0.0,0.0
2016-05-26,GBPUSD,1,1.0,0.0,0.0
2016-05-26,NZDCHF,1,3.0,0.0,0.0
2016-05-26,NZDJPY,-1,1.0,0.0,0.0
2016-05-26,USDCAD,1,3.0,0.0,0.0
2016-05-27,AUDJPY,-1,1.0,0.0,0.0
2016-05-27,AUDNZD,1,1.0,0.0,0.0
2016-05-27,AUDUSD,1,1.0,0.0,0.0
2016-05-27,CADCHF,1,1.0,0.0,0.0
2016-05-27,CADJPY,-1,3.0,0.0,0.0
2016-05-27,EURUSD,-1,1.0,0.0,0.0
2016-05-27,GBPUSD,1,1.0,0.0,0.0
2016-05-27,NZDCHF,1,3.0,0.0,0.0
2016-05-27,NZDJPY,-1,1.0,0.0,0.0
2016-05-27,USDCAD,1,3.0,0.0,0.0
2016-05-30,AUDJPY,-1,1.0,0.0,0.0
2016-05-30,AUDNZD,1,1.0,0.0,0.0
2016-05-30,AUDUSD,1,1.0,0.0,0.0
2016-05-30,CADCHF,1,1.0,0.0,0.0
2016-05-30,CADJPY,-1,3.0,0.0,0.0
2016-05-30,EURUSD,-1,1.0,0.0,0.0
2016-05-30,GBPUSD,1,1.0,0.0,0.0
2016-05-30,NZDCHF,1,3.0,0.0,0.0
2016-05-30,NZDJPY,-1,1.0,0.0,0.0
2016-05-31,AUDCHF,1,1.0,0.0,0.0
2016-05-31,AUDJPY,-1,1.0,0.0,0.0
2016-05-31,AUDNZD,1,1.0,0.0,0.0
2016-05-31,AUDUSD,1,1.0,0.0,0.0
2016-05-31,CADCHF,1,1.0,0.0,0.0
2016-05-31,CADJPY,-1,3.0,0.0,0.0
2016-05-31,EURAUD,-1,1.0,0.0,0.0
2016-05-31,EURNZD,-1,1.0,0.0,0.0
2016-05-31,EURUSD,-1,1.0,0.0,0.0
2016-05-31,GBPUSD,1,1.0,0.0,0.0
2016-05-31,NZDCHF,1,3.0,0.0,0.0
2016-05-31,NZDJPY,-1,1.0,0.0,0.0
2016-06-01,AUDCHF,1,0.6268594372185209,0.0,0.0
2016-06-01,AUDJPY,-1,0.6268594372185209,0.0,0.0
2016-06-01,AUDNZD,1,0.6268594372185209,0.0,0.0
2016-06-01,AUDUSD,1,0.6268594372185209,0.0,0.0
2016-06-01,CADCHF,1,0.6268594372185209,0.0,0.0
2016-06-01,CADJPY,-1,1.8805783116555623,0.0,0.0
2016-06-01,EURAUD,-1,0.6268594372185209,0.0,0.0
2016-06-01,EURNZD,-1,1.8805783116555623,0.0,0.0
2016-06-01,EURUSD,-1,0.6268594372185209,0.0,0.0
2016-06-01,GBPJPY,-1,1.8805783116555623,0.0,0.0
2016-06-01,GBPUSD,-1,0.6268594372185209,0.0,0.0
2016-06-01,NZDCHF,1,1.8805783116555623,0.0,0.0
2016-06-01,NZDJPY,-1,0.6268594372185209,0.0,0.0
2016-06-01,USDJPY,-1,1.8805783116555623,0.0,0.0
2016-06-02,AUDCHF,1,0.4925324149574092,0.0,0.0
2016-06-02,AUDJPY,-1,0.4925324149574092,0.0,0.0
2016-06-02,AUDUSD,1,0.4925324149574092,0.0,0.0
2016-06-02,CADCHF,1,0.4925324149574092,0.0,0.0
2016-06-02,CADJPY,-1,2.9551944897444553,0.0,0.0
2016-06-02,EURAUD,-1,0.4925324149574092,0.0,0.0
2016-06-02,EURNZD,-1,2.9551944897444553,0.0,0.0
2016-06-02,EURUSD,-1,0.4925324149574092,0.0,0.0
2016-06-02,GBPJPY,-1,1.4775972448722277,0.0,0.0
2016-06-02,GBPUSD,-1,0.4925324149574092,0.0,0.0
2016-06-02,NZDCHF,1,1.4775972448722277,0.0,0.0
2016-06-02,NZDJPY,-1,0.4925324149574092,0.0,0.0
2016-06-02,USDJPY,-1,1.4775972448722277,0.0,0.0
2016-06-03,AUDJPY,-1,0.4925324149574092,0.0,0.0
2016-06-03,AUDUSD,1,0.4925324149574092,0.0,0.0
2016-06-03,CADCHF,1,0.4925324149574092,0.0,0.0
2016-06-03,CADJPY,-1,2.9551944897444553,0.0,0.0
2016-06-03,EURNZD,-1,2.9551944897444553,0.0,0.0
2016-06-03,EURUSD,-1,0.4925324149574092,0.0,0.0
2016-06-03,GBPJPY,-1,1.4775972448722277,0.0,0.0
2016-06-03,GBPUSD,-1,1.4775972448722277,0.0,0.0
2016-06-03,NZDCHF,1,1.4775972448722277,0.0,0.0
2016-06-03,NZDJPY,-1,0.4925324149574092,0.0,0.0
2016-06-03,USDCHF,-1,0.4925324149574092,0.0,0.0
2016-06-03,USDJPY,-1,1.4775972448722277,0.0,0.0
2016-06-06,AUDJPY,-1,0.5746211507836442,0.0,0.0
2016-06-06,CADCHF,1,0.5746211507836442,0.0,0.0
2016-06-06,CADJPY,-1,3.447726904701865,0.0,0.0
2016-06-06,EURCAD,-1,0.5746211507836442,0.0,0.0
2016-06-06,EURNZD,-1,3.447726904701865,0.0,0.0
2016-06-06,GBPJPY,-1,1.7238634523509324,0.0,0.0
2016-06-06,GBPUSD,-1,0.5746211507836442,0.0,0.0
2016-06-06,NZDCHF,1,0.5746211507836442,0.0,0.0
2016-06-06,NZDJPY,-1,0.5746211507836442,0.0,0.0
2016-06-06,NZDUSD,1,0.5746211507836442,0.0,0.0
2016-06-06,USDCHF,-1,0.5746211507836442,0.0,0.0
2016-06-06,USDJPY,-1,0.5746211507836442,0.0,0.0
2016-06-07,CADCHF,1,0.8619317261754662,0.0,0.0
2016-06-07,CADJPY,-1,5.171590357052797,0.0,0.0
2016-06-07,EURCAD,-1,0.8619317261754662,0.0,0.0
2016-06-07,EURNZD,-1,5.171590357052797,0.0,0.0
2016-06-07,GBPJPY,-1,0.8619317261754662,0.0,0.0
2016-06-07,GBPUSD,-1,0.8619317261754662,0.0,0.0
2016-06-07,NZDCHF,1,0.8619317261754662,0.0,0.0
2016-06-07,NZDJPY,-1,0.8619317261754662,0.0,0.0
2016-06-07,NZDUSD,1,0.8619317261754662,0.0,0.0
2016-06-07,USDCHF,-1,0.8619317261754662,0.0,0.0
2016-06-08,CADCHF,1,0.8619317261754662,0.0,0.0
2016-06-08,CADJPY,-1,2.5857951785263986,0.0,0.0
2016-06-08,EURAUD,-1,0.8619317261754662,0.0,0.0
2016-06-08,EURCAD,-1,0.8619317261754662,0.0,0.0
2016-06-08,EURNZD,-1,5.171590357052797,0.0,0.0
2016-06-08,GBPUSD,-1,0.8619317261754662,0.0,0.0
2016-06-08,NZDCHF,1,0.8619317261754662,0.0,0.0
2016-06-08,NZDJPY,-1,0.8619317261754662,0.0,0.0
2016-06-08,NZDUSD,1,0.8619317261754662,0.0,0.0
2016-06-08,USDCHF,-1,0.8619317261754662,0.0,0.0
2016-06-09,CADCHF,1,0.689545380940373,0.0,0.0
2016-06-09,CADJPY,-1,2.068636142821119,0.0,0.0
2016-06-09,EURAUD,-1,0.689545380940373,0.0,0.0
2016-06-09,EURCAD,-1,0.689545380940373,0.0,0.0
2016-06-09,EURNZD,-1,4.137272285642238,0.0,0.0
2016-06-09,GBPUSD,-1,0.689545380940373,0.0,0.0
2016-06-09,NZDCHF,1,2.068636142821119,0.0,0.0
2016-06-09,NZDJPY,-1,0.689545380940373,0.0,0.0
2016-06-09,NZDUSD,1,0.689545380940373,0.0,0.0
2016-06-09,USDCHF,-1,0.689545380940373,0.0,0.0
2016-06-10,CADCHF,1,1.0,0.0,0.0
2016-06-10,CADJPY,-1,3.0,0.0,0.0
2016-06-10,EURAUD,-1,1.0,0.0,0.0
2016-06-10,EURCAD,-1,1.0,0.0,0.0
2016-06-10,GBPUSD,-1,1.0,0.0,0.0
2016-06-10,NZDCHF,1,3.0,0.0,0.0
2016-06-10,NZDUSD,1,1.0,0.0,0.0
2016-06-10,USDCHF,-1,1.0,0.0,0.0
2016-06-13,AUDJPY,-1,0.9850648299148184,0.0,0.0
2016-06-13,CADCHF,1,0.9850648299148184,0.0,0.0
2016-06-13,CADJPY,-1,2.9551944897444553,0.0,0.0
2016-06-13,CHFJPY,-1,2.9551944897444553,0.0,0.0
2016-06-13,EURAUD,-1,2.9551944897444553,0.0,0.0
2016-06-13,EURCAD,-1,0.9850648299148184,0.0,0.0
2016-06-13,EURUSD,1,2.9551944897444553,0.0,0.0
2016-06-13,GBPUSD,-1,0.9850648299148184,0.0,0.0
2016-06-13,NZDCHF,1,2.9551944897444553,0.0,0.0
2016-06-13,NZDUSD,1,0.9850648299148184,0.0,0.0
2016-06-13,USDCHF,-1,0.9850648299148184,0.0,0.0
2016-06-14,AUDJPY,-1,0.9850648299148184,0.0,0.0
2016-06-14,CADCHF,1,0.9850648299148184,0.0,0.0
2016-06-14,CADJPY,-1,2.9551944897444553,0.0,0.0
2016-06-14,CHFJPY,-1,2.9551944897444553,0.0,0.0
2016-06-14,EURAUD,-1,2.9551944897444553,0.0,0.0
2016-06-14,EURCAD,-1,0.9850648299148184,0.0,0.0
2016-06-14,EURUSD,1,2.9551944897444553,0.0,0.0
2016-06-14,GBPUSD,-1,0.9850648299148184,0.0,0.0
2016-06-14,NZDCHF,1,0.9850648299148184,0.0,0.0
2016-06-14,NZDUSD,1,0.9850648299148184,0.0,0.0
2016-06-14,USDCHF,-1,0.9850648299148184,0.0,0.0
2016-06-15,AUDCAD,1,3.0,0.0,0.0
2016-06-15,CADJPY,-1,3.0,0.0,0.0
2016-06-15,CHFJPY,-1,3.0,0.0,0.0
2016-06-15,EURAUD,-1,3.0,0.0,0.0
2016-06-15,EURCAD,-1,1.0,0.0,0.0
2016-06-15,GBPUSD,-1,1.0,0.0,0.0
2016-06-15,NZDUSD,1,1.0,0.0,0.0
2016-06-15,USDCHF,-1,1.0,0.0,0.0
2016-06-16,AUDCAD,1,4.5969692062691525,0.0,0.0
2016-06-16,CADJPY,-1,2.2984846031345763,0.0,0.0
2016-06-16,CHFJPY,-1,2.2984846031345763,0.0,0.0
2016-06-16,EURCAD,-1,0.7661615343781921,0.0,0.0
2016-06-16,GBPUSD,-1,0.7661615343781921,0.0,0.0
2016-06-16,NZDJPY,-1,2.2984846031345763,0.0,0.0
2016-06-16,NZDUSD,1,0.7661615343781921,0.0,0.0
2016-06-16,USDCHF,-1,0.7661615343781921,0.0,0.0
2016-06-17,AUDCAD,1,5.910388979488911,0.0,0.0
2016-06-17,CADJPY,-1,0.9850648299148184,0.0,0.0
2016-06-17,CHFJPY,-1,0.9850648299148184,0.0,0.0
2016-06-17,EURCAD,-1,0.9850648299148184,0.0,0.0
2016-06-17,EURGBP,-1,2.9551944897444553,0.0,0.0
2016-06-17,GBPUSD,-1,0.9850648299148184,0.0,0.0
2016-06-17,NZDCHF,1,0.9850648299148184,0.0,0.0
2016-06-17,NZDJPY,-1,2.9551944897444553,0.0,0.0
2016-06-17,NZDUSD,1,0.9850648299148184,0.0,0.0
2016-06-17,USDCHF,-1,0.9850648299148184,0.0,0.0
2016-06-20,AUDCAD,1,5.910388979488911,0.0,0.0
2016-06-20,AUDCHF,1,0.9850648299148184,0.0,0.0
2016-06-20,EURCAD,-1,0.9850648299148184,0.0,0.0
2016-06-20,EURGBP,-1,2.9551944897444553,0.0,0.0
2016-06-20,EURUSD,1,2.9551944897444553,0.0,0.0
2016-06-20,GBPUSD,-1,0.9850648299148184,0.0,0.0
2016-06-20,NZDCHF,1,0.9850648299148184,0.0,0.0
2016-06-20,NZDJPY,-1,2.9551944897444553,0.0,0.0
2016-06-20,NZDUSD,1,0.9850648299148184,0.0,0.0
2016-06-20,USDCHF,-1,0.9850648299148184,0.0,0.0
2016-06-21,AUDCAD,1,5.910388979488911,0.0,0.0
2016-06-21,AUDCHF,1,0.9850648299148184,0.0,0.0
2016-06-21,EURCAD,-1,0.9850648299148184,0.0,0.0
2016-06-21,EURGBP,-1,2.9551944897444553,0.0,0.0
2016-06-21,EURUSD,1,2.9551944897444553,0.0,0.0
2016-06-21,NZDCHF,1,0.9850648299148184,0.0,0.0
2016-06-21,NZDJPY,-1,0.9850648299148184,0.0,0.0
2016-06-21,NZDUSD,1,0.9850648299148184,0.0,0.0
2016-06-21,USDCHF,-1,0.9850648299148184,0.0,0.0
2016-06-22,AUDCAD,1,4.5969692062691525,0.0,0.0
2016-06-22,AUDCHF,1,0.7661615343781921,0.0,0.0
2016-06-22,AUDJPY,1,0.7661615343781921,0.0,0.0
2016-06-22,EURAUD,-1,0.7661615343781921,0.0,0.0
2016-06-22,EURCAD,-1,0.7661615343781921,0.0,0.0
2016-06-22,EURGBP,-1,0.7661615343781921,0.0,0.0
2016-06-22,EURUSD,1,2.2984846031345763,0.0,0.0
2016-06-22,NZDCHF,1,0.7661615343781921,0.0,0.0
2016-06-22,USDCHF,-1,0.7661615343781921,0.0,0.0
2016-06-23,AUDCAD,1,4.137272285642238,0.0,0.0
2016-06-23,AUDCHF,1,0.689545380940373,0.0,0.0
2016-06-23,AUDJPY,1,0.689545380940373,0.0,0.0
2016-06-23,AUDNZD,1,0.689545380940373,0.0,0.0
2016-06-23,EURAUD,-1,0.689545380940373,0.0,0.0
2016-06-23,EURCAD,-1,0.689545380940373,0.0,0.0
2016-06-23,EURGBP,-1,0.689545380940373,0.0,0.0
2016-06-23,EURUSD,1,2.068636142821119,0.0,0.0
2016-06-23,NZDCHF,1,0.689545380940373,0.0,0.0
2016-06-23,USDCHF,-1,0.689545380940373,0.0,0.0
2016-06-24,AUDCAD,1,3.182517142801722,0.0,0.0
2016-06-24,AUDCHF,1,0.5304195238002869,0.0,0.0
2016-06-24,AUDJPY,-1,0.5304195238002869,0.0,0.0
2016-06-24,AUDNZD,1,0.5304195238002869,0.0,0.0
2016-06-24,CHFJPY,-1,3.182517142801722,0.0,0.0
2016-06-24,EURAUD,-1,0.5304195238002869,0.0,0.0
2016-06-24,EURCAD,-1,0.5304195238002869,0.0,0.0
2016-06-24,EURGBP,1,3.182517142801722,0.0,0.0
2016-06-24,EURUSD,1,1.591258571400861,0.0,0.0
2016-06-24,GBPCAD,-1,1.591258571400861,0.0,0.0
2016-06-24,GBPJPY,-1,1.591258571400861,0.0,0.0
2016-06-24,GBPUSD,-1,0.5304195238002869,0.0,0.0
2016-06-24,NZDJPY,-1,1.591258571400861,0.0,0.0
2016-06-27,AUDCAD,1,3.182517142801722,0.0,0.0
2016-06-27,AUDCHF,1,0.5304195238002869,0.0,0.0
2016-06-27,AUDJPY,-1,0.5304195238002869,0.0,0.0
2016-06-27,AUDNZD,1,0.5304195238002869,0.0,0.0
2016-06-27,CHFJPY,-1,3.182517142801722,0.0,0.0
2016-06-27,EURGBP,1,3.182517142801722,0.0,0.0
2016-06-27,GBPCAD,-1,1.591258571400861,0.0,0.0
2016-06-27,GBPJPY,-1,1.591258571400861,0.0,0.0
2016-06-27,GBPUSD,-1,0.5304195238002869,0.0,0.0
2016-06-27,NZDJPY,-1,1.591258571400861,0.0,0.0
2016-06-28,AUDCAD,1,1.591258571400861,0.0,0.0
2016-06-28,AUDCHF,1,1.591258571400861,0.0,0.0
2016-06-28,AUDJPY,-1,0.5304195238002869,0.0,0.0
2016-06-28,AUDNZD,1,0.5304195238002869,0.0,0.0
2016-06-28,CHFJPY,-1,3.182517142801722,0.0,0.0
2016-06-28,EURGBP,1,3.182517142801722,0.0,0.0
2016-06-28,GBPCAD,-1,1.591258571400861,0.0,0.0
2016-06-28,GBPJPY,-1,1.591258571400861,0.0,0.0
2016-06-28,GBPUSD,-1,0.5304195238002869,0.0,0.0
2016-06-28,NZDJPY,-1,1.591258571400861,0.0,0.0
2016-06-29,AUDCAD,1,1.591258571400861,0.0,0.0
2016-06-29,AUDCHF,1,1.591258571400861,0.0,0.0
2016-06-29,AUDJPY,-1,0.5304195238002869,0.0,0.0
2016-06-29,AUDNZD,1,0.5304195238002869,0.0,0.0
2016-06-29,CHFJPY,-1,3.182517142801722,0.0,0.0
2016-06-29,EURGBP,1,3.182517142801722,0.0,0.0
2016-06-29,GBPCAD,-1,1.591258571400861,0.0,0.0
2016-06-29,GBPJPY,-1,1.591258571400861,0.0,0.0
2016-06-29,GBPUSD,-1,0.5304195238002869,0.0,0.0
2016-06-29,NZDJPY,-1,1.591258571400861,0.0,0.0
2016-06-30,AUDCAD,1,1.591258571400861,0.0,0.0
2016-06-30,AUDCHF,1,1.591258571400861,0.0,0.0
2016-06-30,AUDJPY,-1,0.5304195238002869,0.0,0.0
2016-06-30,AUDNZD,1,0.5304195238002869,0.0,0.0
2016-06-30,CHFJPY,-1,3.182517142801722,0.0,0.0
2016-06-30,EURGBP,1,3.182517142801722,0.0,0.0
2016-06-30,GBPCAD,-1,1.591258571400861,0.0,0.0
2016-06-30,GBPJPY,-1,1.591258571400861,0.0,0.0
2016-06-30,GBPUSD,-1,0.5304195238002869,0.0,0.0
2016-06-30,NZDJPY,-1,1.591258571400861,0.0,0.0
2016-07-01,AUDCAD,1,1.591258571400861,0.0,0.0
2016-07-01,AUDCHF,1,1.591258571400861,0.0,0.0
2016-07-01,AUDJPY,-1,0.5304195238002869,0.0,0.0
2016-07-01,CHFJPY,-1,3.182517142801722,0.0,0.0
2016-07-01,EURGBP,1,3.182517142801722,0.0,0.0
2016-07-01,GBPCAD,-1,1.591258571400861,0.0,0.0
2016-07-01,GBPJPY,-1,1.591258571400861,0.0,0.0
2016-07-01,GBPUSD,-1,0.5304195238002869,0.0,0.0
2016-07-01,NZDJPY,-1,1.591258571400861,0.0,0.0
2016-07-04,AUDCAD,1,1.591258571400861,0.0,0.0
2016-07-04,AUDCHF,1,1.591258571400861,0.0,0.0
